geneA	geneB	score	db	level
LARS2	QARS1	0.991	string	2
CYP51A1	LSS	0.999	string	3
CYP51A1	SQLE	0.998	string	3
CYP51A1	FDFT1	0.997	string	3
CYP51A1	HSD17B7	0.996	string	3
CYP51A1	TM7SF2	0.996	string	3
LCP2	LAT	0.999	string	3
LCP2	ITK	0.999	string	3
LCP2	LCK	0.999	string	3
LCP2	GRAP2	0.999	string	3
LCP2	VAV3	0.999	string	3
TNFRSF1A	LTA	0.999	string	3
TNFRSF1A	BIRC2	0.999	string	3
TNFRSF1A	TRAF5	0.999	string	3
TNFRSF1A	CYLD	0.999	string	3
TNFRSF1A	TRADD	0.999	string	3
KLHL20	CUL3	0.999	string	3
KLHL20	RBX1	0.986	string	3
KLHL20	DAPK1	0.949	string	3
KLHL20	KLHL22	0.925	string	3
KLHL20	KLHL42	0.924	string	3
VCL	SORBS1	0.999	string	3
VCL	CTNNA1	0.999	string	3
VCL	ACTN4	0.999	string	3
VCL	ZYX	0.999	string	3
VCL	VASP	0.999	string	3
MIF	CD74	0.999	string	3
MIF	CXCR2	0.993	string	3
MIF	CXCR4	0.991	string	3
MIF	COPS5	0.976	string	3
MIF	GOT2	0.929	string	3
BIK	BCL2L1	0.999	string	3
BIK	BCL2	0.999	string	3
BIK	BCL2L2	0.991	string	3
BIK	MCL1	0.984	string	3
BIK	HRK	0.968	string	3
RBX1	UBE2D2	0.999	string	3
RBX1	SKP1	0.999	string	3
RBX1	CUL7	0.999	string	3
RBX1	CAND1	0.999	string	3
RBX1	CUL4A	0.999	string	3
SOS2	SHC1	0.999	string	3
SOS2	GRB2	0.999	string	3
SOS2	EGFR	0.998	string	3
SOS2	PTPN11	0.994	string	3
SOS2	GAB2	0.991	string	3
BDKRB1	KNG1	0.999	string	3
BDKRB1	GNAQ	0.974	string	3
BDKRB1	AGT	0.973	string	3
BDKRB1	BDKRB2	0.969	string	3
BDKRB1	GNB1	0.952	string	3
DKK4	LRP5	0.999	string	3
DKK4	LRP6	0.999	string	3
DKK4	KREMEN1	0.975	string	3
DKK4	WNT6	0.949	string	3
DKK4	WNT2B	0.937	string	3
CYP4F3	CYP4F2	0.977	string	3
CYP4F3	CYP2J2	0.97	string	3
CYP4F3	CYP2C9	0.952	string	3
CYP4F3	POR	0.951	string	3
CYP4F3	CYP2C19	0.95	string	3
CYP4F2	CYP2C9	0.974	string	3
CYP4F2	VKORC1	0.967	string	3
CYP4F2	CYP2C19	0.956	string	3
CYP4F2	CYP2C8	0.951	string	3
CD79A	CD79B	0.999	string	3
CD79A	LYN	0.999	string	3
CD79A	BLNK	0.998	string	3
CD79A	CD19	0.998	string	3
CD79A	IGLL1	0.997	string	3
PIK3R2	PIK3R3	0.999	string	3
PIK3R2	PIK3R1	0.999	string	3
PIK3R2	PIK3CB	0.999	string	3
PIK3R2	PIK3CD	0.999	string	3
PIK3R2	PIK3CA	0.999	string	3
CYP3A5	UGT1A4	0.978	string	3
CYP3A5	UGT1A8	0.976	string	3
CYP3A5	UGT1A6	0.975	string	3
CYP3A5	UGT1A1	0.974	string	3
CYP3A5	UGT1A7	0.974	string	3
AIMP2	KARS1	0.999	string	3
AIMP2	MARS1	0.999	string	3
AIMP2	DARS1	0.999	string	3
AIMP2	QARS1	0.999	string	3
AIMP2	AIMP1	0.999	string	3
BLNK	LYN	0.999	string	3
BLNK	VAV1	0.999	string	3
BLNK	GRB2	0.999	string	3
BLNK	BTK	0.999	string	3
BLNK	SYK	0.999	string	3
C1QBP	KNG1	0.998	string	3
C1QBP	F12	0.966	string	3
C1QBP	PHB2	0.964	string	3
C1QBP	VTN	0.959	string	3
C1QBP	KRT1	0.949	string	3
USP5	UBC	0.999	string	3
USP5	RPS27A	0.986	string	3
USP5	UBB	0.984	string	3
USP5	UBA52	0.97	string	3
RSPH4A	RSPH9	0.999	string	3
RSPH4A	RSPH1	0.99	string	3
RSPH4A	DNAI1	0.972	string	3
RSPH4A	DNAH5	0.964	string	3
RSPH4A	DNAI2	0.96	string	3
EXOC2	EXOC7	0.999	string	3
EXOC2	EXOC6	0.999	string	3
EXOC2	EXOC4	0.999	string	3
EXOC2	EXOC1	0.999	string	3
EXOC2	RALB	0.999	string	3
CRBN	CUL4B	0.999	string	3
CRBN	DDB1	0.999	string	3
CRBN	RBX1	0.999	string	3
CRBN	IKZF1	0.999	string	3
CRBN	CUL4A	0.999	string	3
NDUFS7	NDUFA12	0.999	string	3
NDUFS7	MT-ND5	0.999	string	3
NDUFS7	NDUFA9	0.999	string	3
NDUFS7	NDUFA5	0.999	string	3
NDUFS7	NDUFB8	0.999	string	3
FAM53C	DYRK1A	0.9	string	3
KLRK1	HCST	0.999	string	3
KLRK1	MICA	0.999	string	3
KLRK1	MICB	0.999	string	3
KLRK1	RAET1E	0.999	string	3
KLRK1	ULBP2	0.999	string	3
LRP1	A2M	0.998	string	3
LRP1	CALR	0.998	string	3
LRP1	LRPAP1	0.997	string	3
LRP1	HSP90B1	0.996	string	3
H4C6	RBBP4	0.999	string	3
H4C6	H2AC8	0.999	string	3
H4C6	H2AC20	0.999	string	3
H4C6	H3-4	0.999	string	3
H4C6	H3-3B	0.999	string	3
CFP	C3	0.999	string	3
CFP	CFB	0.992	string	3
CFP	NCR1	0.974	string	3
CFP	B4E1Z4_HUMAN	0.918	string	3
NECTIN2	AFDN	0.999	string	3
NECTIN2	NECTIN3	0.999	string	3
NECTIN2	CD226	0.999	string	3
NECTIN2	TIGIT	0.999	string	3
NECTIN2	CD96	0.999	string	3
F12	KNG1	0.998	string	3
F12	SERPING1	0.987	string	3
F12	KLKB1	0.972	string	3
F12	SERPINC1	0.969	string	3
PPP1R1B	CDK5	0.976	string	3
PPP1R1B	PRKACA	0.964	string	3
PPP1R1B	PRKACG	0.964	string	3
PPP1R1B	PRKACB	0.963	string	3
PPP1R1B	PPP1CA	0.943	string	3
LGALS3	LGALS3BP	0.999	string	3
LGALS3	MUC1	0.995	string	3
LGALS3	CLEC7A	0.994	string	3
LGALS3	TRIM16	0.993	string	3
LGALS3	FCGR2B	0.992	string	3
ERG28	CYP51A1	0.995	string	3
ERG28	MSMO1	0.994	string	3
ERG28	SC5D	0.989	string	3
ERG28	HSD17B7	0.988	string	3
ERG28	FDFT1	0.984	string	3
APC	CSNK1A1	0.999	string	3
APC	GSK3B	0.999	string	3
APC	AXIN1	0.999	string	3
APC	CTNNB1	0.999	string	3
APC	AXIN2	0.999	string	3
HRK	BCL2L1	0.999	string	3
HRK	BCL2	0.997	string	3
HRK	MCL1	0.985	string	3
HRK	BCL2L2	0.98	string	3
TAF5L	TAF10	0.999	string	3
TAF5L	TAF12	0.999	string	3
TAF5L	SUPT3H	0.999	string	3
TAF5L	TADA1	0.999	string	3
TAF5L	TADA3	0.999	string	3
CHRND	CHRNA1	0.959	string	3
CHRND	RAPSN	0.93	string	3
CHRND	CHRNB1	0.908	string	3
CTSV	CSTA	0.96	string	3
CTSV	BCL2	0.926	string	3
CTSV	BID	0.905	string	3
CTSV	BCL2L1	0.902	string	3
SORL1	APP	0.999	string	3
SORL1	GGA1	0.986	string	3
SORL1	GGA2	0.951	string	3
SORL1	VPS26A	0.946	string	3
SIX3	PAX6	0.951	string	3
SIX3	ZIC2	0.935	string	3
SIX3	DISP1	0.91	string	3
SIX3	SHH	0.904	string	3
KIF11	DLGAP5	0.997	string	3
KIF11	CEP55	0.997	string	3
KIF11	BUB1B	0.994	string	3
KIF11	KIF23	0.994	string	3
KIF11	ASPM	0.989	string	3
EXOC6	EXOC5	0.999	string	3
EXOC6	EXOC8	0.999	string	3
EXOC6	EXOC3	0.999	string	3
EXOC6	EXOC1	0.999	string	3
EXOC6	EXOC4	0.999	string	3
PPIG	CDC40	0.973	string	3
PPIG	CYP3A4	0.973	string	3
PPIG	SYF2	0.969	string	3
PPIG	SLU7	0.964	string	3
PPIG	CYP2B6	0.964	string	3
UBE2K	UBC	0.999	string	3
UBE2K	RPS27A	0.998	string	3
UBE2K	UBB	0.997	string	3
UBE2K	UBA1	0.995	string	3
UBE2K	UBA52	0.993	string	3
SCARB1	APOA1	0.999	string	3
SCARB1	APOB	0.997	string	3
SCARB1	TLR4	0.996	string	3
SCARB1	TLR2	0.996	string	3
SCARB1	CD81	0.995	string	3
CSNK1A1	AXIN1	0.999	string	3
CSNK1A1	GSK3B	0.999	string	3
CSNK1A1	CTNNB1	0.999	string	3
CSNK1A1	CRBN	0.997	string	3
PDGFRB	PDGFA	0.999	string	3
PDGFRB	PTPN11	0.999	string	3
PDGFRB	PDGFB	0.999	string	3
PDGFRB	PIK3R1	0.999	string	3
PDGFRB	PDGFD	0.999	string	3
SNX1	VPS29	0.999	string	3
SNX1	SNX6	0.999	string	3
SNX1	SNX2	0.999	string	3
SNX1	VPS26A	0.999	string	3
SNX1	SNX5	0.999	string	3
FAF2	NPLOC4	0.999	string	3
FAF2	UFD1	0.999	string	3
FAF2	UBXN1	0.999	string	3
FAF2	VCP	0.999	string	3
FAF2	UBAC2	0.999	string	3
AXIN1	BTRC	0.999	string	3
AXIN1	GSK3A	0.999	string	3
AXIN1	CTNNB1	0.999	string	3
AXIN1	DVL1	0.999	string	3
AXIN1	AXIN2	0.999	string	3
RPL8	RPL4	0.999	string	3
RPL8	RPS7	0.999	string	3
RPL8	RPS4X	0.999	string	3
RPL8	RPLP1	0.999	string	3
RPL8	RPS5	0.999	string	3
UFD1	UBXN7	0.999	string	3
UFD1	VCP	0.999	string	3
UFD1	NPLOC4	0.999	string	3
UFD1	FAF1	0.999	string	3
VPS26A	VPS29	0.999	string	3
VPS26A	SNX2	0.999	string	3
VPS26A	VPS35	0.999	string	3
VPS26A	SNX3	0.999	string	3
NDUFS3	UQCRFS1	0.999	string	3
NDUFS3	MT-ND2	0.999	string	3
NDUFS3	MT-ND1	0.999	string	3
NDUFS3	NDUFV1	0.999	string	3
NDUFS3	MT-ND4L	0.999	string	3
TNFRSF8	TNFSF8	0.999	string	3
TNFRSF8	FCGR3A	0.99	string	3
TNFRSF8	FCGR3B	0.986	string	3
TNFRSF8	TRAF5	0.969	string	3
TNFRSF8	TRAF3	0.955	string	3
TAF12	TAF1	0.999	string	3
TAF12	TAF13	0.999	string	3
TAF12	TAF9B	0.999	string	3
TAF12	TAF11	0.999	string	3
TAF12	TADA3	0.999	string	3
NECTIN1	AFDN	0.999	string	3
NECTIN1	NECTIN3	0.997	string	3
NECTIN1	ACKR1	0.994	string	3
NECTIN1	CDH17	0.992	string	3
NECTIN1	CD96	0.992	string	3
SC5D	DHCR7	0.998	string	3
SC5D	HSD17B7	0.997	string	3
SC5D	FDFT1	0.996	string	3
SC5D	EBP	0.995	string	3
SC5D	MSMO1	0.991	string	3
CBL	MET	0.999	string	3
CBL	GRB2	0.999	string	3
CBL	RAPGEF1	0.999	string	3
CBL	SRC	0.999	string	3
CBL	ZAP70	0.999	string	3
DARS1	EPRS1	0.999	string	3
DARS1	EEF1E1	0.999	string	3
DARS1	QARS1	0.999	string	3
DARS1	MARS1	0.999	string	3
CD80	CTLA4	0.999	string	3
CD80	CD86	0.999	string	3
CD80	CD274	0.999	string	3
CD80	CD28	0.999	string	3
CD80	CD40	0.999	string	3
RBBP5	DPY30	0.999	string	3
RBBP5	ASH2L	0.999	string	3
RBBP5	KMT2C	0.999	string	3
RBBP5	SETD1A	0.999	string	3
RBBP5	HCFC1	0.999	string	3
WNT5A	FZD2	0.999	string	3
WNT5A	RYK	0.999	string	3
WNT5A	FZD4	0.999	string	3
WNT5A	FZD5	0.999	string	3
WNT5A	FZD3	0.999	string	3
KLKB1	KNG1	0.999	string	3
KLKB1	SERPING1	0.996	string	3
KLKB1	A2M	0.957	string	3
KLKB1	PLG	0.936	string	3
ZAP70	CD247	0.999	string	3
ZAP70	LAT	0.999	string	3
ZAP70	LCK	0.999	string	3
ZAP70	TYROBP	0.999	string	3
ERCC8	CUL4A	0.999	string	3
ERCC8	ERCC6	0.999	string	3
ERCC8	DDB1	0.999	string	3
ERCC8	UVSSA	0.998	string	3
ERCC8	RBX1	0.994	string	3
TCIRG1	ATP6V0D2	0.999	string	3
TCIRG1	ATP6V0C	0.998	string	3
TCIRG1	ATP6V0D1	0.998	string	3
TCIRG1	ATP6V1B1	0.998	string	3
TCIRG1	ATP6V0B	0.996	string	3
SQLE	LSS	0.999	string	3
SQLE	FDFT1	0.999	string	3
SQLE	MSMO1	0.992	string	3
SQLE	HMGCS1	0.986	string	3
ITIH4	CXCR4	0.999	string	3
ITIH4	CD4	0.999	string	3
ITIH4	CCR5	0.999	string	3
ITIH4	CD209	0.998	string	3
ITIH4	SCD5	0.997	string	3
ERBB3	GRB2	0.999	string	3
ERBB3	NRG2	0.999	string	3
ERBB3	SHC1	0.999	string	3
ERBB3	EGF	0.999	string	3
ERBB3	ERBB4	0.999	string	3
NDUFB10	NDUFV3	0.999	string	3
NDUFB10	NDUFA2	0.999	string	3
NDUFB10	NDUFS2	0.999	string	3
NDUFB10	NDUFS5	0.999	string	3
NDUFB10	NDUFA8	0.999	string	3
TP53	SFN	0.999	string	3
TP53	EP300	0.999	string	3
TP53	HIF1A	0.999	string	3
TP53	HDAC1	0.999	string	3
TP53	HSP90AA1	0.999	string	3
RPS27A	RPS21	0.999	string	3
RPS27A	RPL9	0.999	string	3
RPS27A	RPL18	0.999	string	3
RPS27A	RPS24	0.999	string	3
RPS27A	RPL11	0.999	string	3
UCN2	CRHR2	0.999	string	3
UCN2	UCN3	0.998	string	3
UCN2	CRHR1	0.997	string	3
UCN2	UCN	0.996	string	3
UCN2	CRH	0.995	string	3
EGFR	PTPN11	0.999	string	3
EGFR	HBEGF	0.999	string	3
EGFR	NRG1	0.999	string	3
EGFR	TGFA	0.999	string	3
EGFR	ERBB2	0.999	string	3
TM7SF2	EBP	0.991	string	3
TM7SF2	MSMO1	0.987	string	3
TM7SF2	DHCR24	0.976	string	3
TM7SF2	SC5D	0.974	string	3
SPOPL	CUL3	0.999	string	3
SPOPL	SPOP	0.966	string	3
SPOPL	GLI1	0.952	string	3
SPOPL	GLI3	0.951	string	3
SPOPL	GLI2	0.949	string	3
NUBP1	CIAO1	0.969	string	3
NUBP1	CIAPIN1	0.967	string	3
NUBP1	CIAO3	0.959	string	3
NUBP1	ABCB7	0.938	string	3
NUBP1	MMS19	0.93	string	3
ATG3	GABARAPL2	0.999	string	3
ATG3	ATG5	0.999	string	3
ATG3	ATG12	0.999	string	3
ATG3	ATG16L1	0.999	string	3
ATG3	ATG7	0.999	string	3
WNT3A	LRP6	0.999	string	3
WNT3A	LRP5	0.999	string	3
WNT3A	FZD1	0.998	string	3
WNT3A	FZD2	0.997	string	3
WNT3A	WLS	0.994	string	3
WNT7A	LRP5	0.996	string	3
WNT7A	FZD7	0.995	string	3
WNT7A	FZD5	0.994	string	3
WNT7A	FZD4	0.993	string	3
WNT7A	WIF1	0.987	string	3
DKK2	LRP5	0.999	string	3
DKK2	LRP6	0.999	string	3
DKK2	KREMEN1	0.992	string	3
DKK2	DKK3	0.967	string	3
DKK2	WNT6	0.954	string	3
GNAQ	S1PR3	0.999	string	3
GNAQ	HRH1	0.999	string	3
GNAQ	GRM5	0.999	string	3
GNAQ	PLCB1	0.999	string	3
GNAQ	PLCB3	0.999	string	3
CD1A	B2M	0.999	string	3
CD1A	CD207	0.975	string	3
CD1A	CD1B	0.926	string	3
CD1A	CD68	0.906	string	3
CD1A	TRDV1	0.903	string	3
CALM3	CAMK2A	0.999	string	3
CALM3	NOS3	0.999	string	3
CALM3	PPP3CA	0.999	string	3
CALM3	CAMKK2	0.999	string	3
CALM3	NOS2	0.999	string	3
CCR5	CCL3L1	0.999	string	3
CCR5	CCL8	0.999	string	3
CCR5	CCL5	0.999	string	3
CCR5	CD4	0.999	string	3
BAX	BCL2	0.999	string	3
BAX	BCL2L1	0.999	string	3
BAX	MCL1	0.999	string	3
BAX	BCL2L11	0.998	string	3
BAX	BID	0.998	string	3
WNT1	LRP6	0.999	string	3
WNT1	LRP5	0.999	string	3
WNT1	FZD1	0.997	string	3
WNT1	FZD8	0.995	string	3
WNT1	PORCN	0.989	string	3
UBXN1	UBXN7	0.999	string	3
UBXN1	VCP	0.999	string	3
UBXN1	FAF1	0.999	string	3
UBXN1	TNFAIP1	0.995	string	3
DNALI1	DNAI2	0.983	string	3
DNALI1	DNAH5	0.977	string	3
DNALI1	DNAAF1	0.968	string	3
NDUFS4	NDUFB5	0.999	string	3
NDUFS4	NDUFA13	0.999	string	3
NDUFS4	NDUFC2	0.999	string	3
NDUFS4	MT-ND4	0.999	string	3
NDUFS4	MT-ND3	0.999	string	3
ANKRA2	LRP2	0.997	string	3
ANKRA2	HDAC4	0.995	string	3
ANKRA2	CCDC8	0.98	string	3
ANKRA2	RFX7	0.973	string	3
RAPGEF6	RAP1A	0.99	string	3
RAPGEF6	F11R	0.98	string	3
RAPGEF6	RAPGEF2	0.963	string	3
RAPGEF6	PTPN13	0.96	string	3
RAPGEF6	RAP1B	0.945	string	3
INPPL1	EPHA2	0.998	string	3
INPPL1	SHC1	0.995	string	3
INPPL1	PIK3R1	0.971	string	3
INPPL1	FCGR2B	0.97	string	3
INPPL1	CBL	0.965	string	3
DNAAF2	DNAI2	0.97	string	3
DNAAF2	DNAI1	0.958	string	3
DNAAF2	DNAAF1	0.939	string	3
DNAAF2	RSPH4A	0.933	string	3
DNAAF2	RSPH9	0.926	string	3
VPS35	SNX5	0.999	string	3
VPS35	SNX1	0.999	string	3
VPS35	SNX3	0.999	string	3
VPS35	VPS29	0.999	string	3
AMN	CUBN	0.999	string	3
AMN	LRP2	0.998	string	3
AMN	CBLIF	0.947	string	3
RNF169	USP7	0.988	string	3
RNF169	DYRK1A	0.932	string	3
CLEC4D	CLEC4E	0.986	string	3
CLEC4D	CLEC6A	0.97	string	3
CIAO2A	CIAO1	0.999	string	3
CIAO2A	MMS19	0.996	string	3
CIAO2A	CIAO3	0.991	string	3
CIAO2A	CIAO2B	0.965	string	3
UBXN6	VCP	0.999	string	3
UBXN6	UBXN4	0.999	string	3
UBXN6	NSFL1C	0.999	string	3
UBXN6	FAF1	0.997	string	3
UBXN6	UBXN10	0.997	string	3
ANGPTL4	LPL	0.994	string	3
ANGPTL4	ANGPTL8	0.979	string	3
ANGPTL4	GPIHBP1	0.926	string	3
ANGPTL4	ANGPTL3	0.915	string	3
ANGPTL4	CLDN5	0.913	string	3
SOST	LRP5	0.999	string	3
SOST	LRP6	0.999	string	3
SOST	DKK1	0.957	string	3
SOST	TNFSF11	0.927	string	3
CLEC7A	SYK	0.999	string	3
CLEC7A	TLR2	0.998	string	3
CLEC7A	FCGR2B	0.991	string	3
CLEC7A	LGALS9	0.987	string	3
TMED10	TMED2	0.999	string	3
TMED10	TMED9	0.999	string	3
TMED10	NCSTN	0.997	string	3
TMED10	APH1A	0.996	string	3
TMED10	TMED4	0.993	string	3
CDK5R2	CDK5	0.993	string	3
CHRNB1	RAPSN	0.929	string	3
CHRNB1	CHRNA1	0.912	string	3
IRS1	PIK3R1	0.999	string	3
IRS1	INSR	0.999	string	3
IRS1	PTPN11	0.999	string	3
IRS1	INS	0.999	string	3
IRS1	GRB2	0.999	string	3
SLC6A19	ACE2	0.999	string	3
SLC6A19	CLTRN	0.957	string	3
SLC6A19	SLC36A2	0.956	string	3
ARMC4	CCDC114	0.988	string	3
ARMC4	CCDC151	0.98	string	3
ARMC4	TTC25	0.96	string	3
ASPSCR1	VCP	0.998	string	3
ASPSCR1	NSFL1C	0.997	string	3
ASPSCR1	UBXN7	0.997	string	3
ASPSCR1	UBXN2A	0.997	string	3
ASPSCR1	NPLOC4	0.997	string	3
QARS1	MARS1	0.999	string	3
QARS1	LARS1	0.999	string	3
QARS1	KARS1	0.999	string	3
QARS1	EPRS1	0.999	string	3
GP6	LYN	0.997	string	3
GP6	VWF	0.997	string	3
GP6	FYN	0.996	string	3
GP6	ITGA2	0.976	string	3
VCPIP1	NSFL1C	0.999	string	3
VCPIP1	VCP	0.999	string	3
VCPIP1	NPLOC4	0.998	string	3
VCPIP1	UFD1	0.998	string	3
VCPIP1	UBXN7	0.996	string	3
CYP4A11	CYP1A2	0.972	string	3
CYP4A11	CYP2A6	0.97	string	3
CYP4A11	CYP2B6	0.966	string	3
CYP4A11	CYP2C8	0.966	string	3
CYP4A11	CYP2E1	0.964	string	3
ACAD9	TMEM126B	0.999	string	3
ACAD9	NDUFAF1	0.999	string	3
ACAD9	ECSIT	0.999	string	3
ACAD9	TIMMDC1	0.999	string	3
ACAD9	NDUFAF3	0.998	string	3
TAF7	TAF13	0.999	string	3
TAF7	TAF1	0.999	string	3
TAF7	TAF4B	0.999	string	3
TAF7	TAF11	0.999	string	3
TAF7	TAF9B	0.999	string	3
CD19	LYN	0.999	string	3
CD19	IFITM1	0.999	string	3
CD19	CR2	0.999	string	3
CD19	CD81	0.999	string	3
CD46	C3	0.999	string	3
CD46	C4B	0.998	string	3
CD46	C4A	0.998	string	3
CD46	MYBPH	0.993	string	3
CD46	MSN	0.985	string	3
CFHR1	C3	0.999	string	3
CFHR1	CFB	0.921	string	3
CFHR1	CFH	0.91	string	3
NDUFS8	NDUFS7	0.999	string	3
NDUFS8	NDUFB4	0.999	string	3
NDUFS8	NDUFB6	0.999	string	3
NDUFS8	NDUFA10	0.999	string	3
NDUFS8	NDUFA8	0.999	string	3
TLN1	ITGB1	0.999	string	3
TLN1	ITGB3	0.999	string	3
TLN1	PIP5K1C	0.999	string	3
TLN1	ZYX	0.999	string	3
TLN1	PXN	0.999	string	3
SGF29	SUPT3H	0.999	string	3
SGF29	TAF12	0.999	string	3
SGF29	TAF10	0.999	string	3
SGF29	TADA3	0.999	string	3
SGF29	KAT2A	0.999	string	3
RUVBL1	ACTL6A	0.999	string	3
RUVBL1	INO80	0.999	string	3
RUVBL1	INO80C	0.999	string	3
RUVBL1	TRRAP	0.999	string	3
RUVBL1	YEATS4	0.999	string	3
CDK5R1	CDK5	0.999	string	3
CDK5R1	CAPN1	0.949	string	3
CDK5R1	CAPN2	0.914	string	3
BACE1	APP	0.999	string	3
BACE1	RTN4	0.994	string	3
BACE1	RTN3	0.991	string	3
BACE1	GGA1	0.979	string	3
BACE1	PSEN1	0.972	string	3
ICOS	ICOSLG	0.999	string	3
ICOS	CD40LG	0.999	string	3
ICOS	LOC102723996	0.999	string	3
ICOS	CTLA4	0.998	string	3
ICOS	CD80	0.997	string	3
AGTRAP	AGTR1	0.982	string	3
TUBB3	TUBA1A	0.999	string	3
TUBB3	TUBA1B	0.999	string	3
TUBB3	TUBA4A	0.993	string	3
TUBB3	TUBA1C	0.993	string	3
LPA	APOB	0.999	string	3
LPA	APOA2	0.977	string	3
LPA	APOA1	0.976	string	3
LPA	APOC3	0.957	string	3
SOX2	POU5F1	0.999	string	3
SOX2	NANOG	0.999	string	3
SOX2	KLF4	0.998	string	3
SOX2	CTNNB1	0.991	string	3
SOX2	SALL4	0.983	string	3
HSPA5	PDIA3	0.999	string	3
HSPA5	HSP90B1	0.999	string	3
HSPA5	ATF6	0.999	string	3
HSPA5	EIF2AK3	0.999	string	3
HSPA5	ERN1	0.999	string	3
KARS1	IARS1	0.999	string	3
KARS1	EPRS1	0.999	string	3
KARS1	RARS1	0.999	string	3
KIR3DL2	HLA-B	0.999	string	3
KIR3DL2	HLA-A	0.999	string	3
KIR3DL2	HLA-F	0.993	string	3
KIR3DL2	KIR2DL1	0.993	string	3
KIR3DL2	KIR3DL1	0.987	string	3
WNT11	FZD6	0.998	string	3
WNT11	FZD7	0.997	string	3
WNT11	FZD9	0.996	string	3
WNT11	FZD3	0.996	string	3
WNT11	FZD4	0.995	string	3
PMAIP1	MCL1	0.999	string	3
PMAIP1	BCL2L1	0.999	string	3
PMAIP1	BCL2	0.999	string	3
PMAIP1	BCL2A1	0.999	string	3
PMAIP1	BCL2L2	0.998	string	3
NDUFV2	NDUFS7	0.999	string	3
NDUFV2	NDUFB4	0.999	string	3
NDUFV2	NDUFB6	0.999	string	3
NDUFV2	NDUFA10	0.999	string	3
NDUFV2	NDUFS8	0.999	string	3
UPP1	TYMP	0.999	string	3
UPP1	CDA	0.997	string	3
UPP1	PNP	0.994	string	3
UPP1	DPYD	0.987	string	3
UPP1	UMPS	0.983	string	3
NDUFA12	MT-ND4	0.999	string	3
NDUFA12	NDUFA4	0.999	string	3
NDUFA12	MT-ND3	0.999	string	3
NDUFA12	NDUFB5	0.999	string	3
NDUFA12	NDUFC2	0.999	string	3
CD8B	CD8A	0.999	string	3
CD8B	CD3D	0.992	string	3
CD8B	CD3E	0.99	string	3
CD8B	CD3G	0.988	string	3
CD8B	CD4	0.98	string	3
MORF4L1	MEAF6	0.999	string	3
MORF4L1	ING3	0.999	string	3
MORF4L1	KAT5	0.999	string	3
MORF4L1	YEATS4	0.999	string	3
MORF4L1	PHF12	0.999	string	3
NPLOC4	FAF1	0.999	string	3
NPLOC4	VCP	0.999	string	3
NPLOC4	UBXN7	0.999	string	3
CD86	CTLA4	0.999	string	3
CD86	CD28	0.999	string	3
CD86	CD40LG	0.998	string	3
CD86	PDCD1	0.996	string	3
H3C13	H2AC18	0.999	string	3
H3C13	CBX3	0.999	string	3
H3C13	H2BC21	0.999	string	3
H3C13	DNMT3A	0.999	string	3
H3C13	CBX1	0.999	string	3
EXOC7	RHOQ	0.999	string	3
EXOC7	EXOC4	0.999	string	3
EXOC7	EXOC1	0.999	string	3
EXOC7	EXOC6	0.999	string	3
GNG2	GNB1	0.999	string	3
GNG2	GNB3	0.999	string	3
GNG2	GNB5	0.999	string	3
GNG2	GNB4	0.999	string	3
GNG2	GNB2	0.999	string	3
KIR2DL1	KIR2DL3	0.999	string	3
KIR2DL1	HLA-C	0.999	string	3
KIR2DL1	KLRD1	0.995	string	3
KIR2DL1	KIR3DL1	0.993	string	3
ACTR8	RUVBL1	0.998	string	3
ACTR8	ACTR5	0.998	string	3
ACTR8	RUVBL2	0.997	string	3
ACTR8	INO80C	0.997	string	3
ACTR8	ACTL6A	0.995	string	3
CYP3A7	CYP2C9	0.971	string	3
CYP3A7	CYP2C8	0.969	string	3
CYP3A7	CYP3A5	0.968	string	3
CYP3A7	CYP2B6	0.967	string	3
CYP3A7	CYP2C18	0.967	string	3
UBA1	RPS27A	0.999	string	3
UBA1	UBE2D2	0.999	string	3
UBA1	UBC	0.999	string	3
UBA1	UBE2N	0.998	string	3
UBA1	UBA52	0.998	string	3
TUBB	TUBA1B	0.999	string	3
TUBB	TUBA1A	0.996	string	3
TUBB	MTOR	0.995	string	3
TUBB	TUBA4A	0.994	string	3
TUBB	TUBA1C	0.994	string	3
CAV1	SRC	0.999	string	3
CAV1	CAVIN1	0.999	string	3
CAV1	CAV2	0.999	string	3
CAV1	NOS3	0.999	string	3
CAV1	EGFR	0.999	string	3
KIR2DL4	KIR2DL3	0.999	string	3
KIR2DL4	HLA-G	0.998	string	3
KIR2DL4	KIR2DL1	0.952	string	3
KIR2DL4	KIR3DL3	0.904	string	3
TAF3	TAF13	0.999	string	3
TAF3	TAF1	0.999	string	3
TAF3	TAF11	0.999	string	3
TAF3	TAF4	0.999	string	3
KAT5	ING3	0.999	string	3
KAT5	EP400	0.999	string	3
KAT5	APBB1	0.999	string	3
KAT5	RUVBL1	0.999	string	3
KAT5	MEAF6	0.999	string	3
CRHR2	UCN3	0.999	string	3
CRHR2	UCN	0.999	string	3
CRHR2	CRH	0.999	string	3
CRHR2	CRHBP	0.974	string	3
PTK2	EGFR	0.999	string	3
PTK2	BCAR1	0.999	string	3
PTK2	SOS1	0.999	string	3
PTK2	GRB2	0.999	string	3
PTK2	PXN	0.999	string	3
TUBB4B	TUBA1A	0.999	string	3
TUBB4B	TUBA1B	0.996	string	3
TUBB4B	TUBA4A	0.991	string	3
