level	trait	total_gwas_snps	trait_snps	eqtls_in_catalog	trait_eqtls	pval	adj_pval	sim_count	sim_pval
level1	Seropositivity for faecalibacterium prausnitzii a2-165 peptide (agilent_194982)	344506	4	3075	3	2.822738679636182e-06	0.0076467990831344	29	0.06
level1	Seropositivity for clostridiales peptide (agilent_68956)	344506	17	3075	5	3.195882183013545e-07	0.0008657644833783	71	0.144
level1	Seropositivity for streptococcus pneumoniae peptide (agilent_243958)	344506	3	3075	3	7.104359911888922e-07	0.0019245711001307	25	0.052
level1	Seropositivity for streptococcus pneumoniae peptide (agilent_229734)	344506	3	3075	3	7.104359911888922e-07	0.0019245711001307	3	0.008
level1	Seropositivity for streptococcus pneumoniae peptide (agilent_223466)	344506	3	3075	3	7.104359911888922e-07	0.0019245711001307	15	0.032
level1	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (agilent_318)	344506	3	3075	3	7.104359911888922e-07	0.0019245711001307	15	0.032
level1	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_46937)	344506	4	3075	3	2.822738679636182e-06	0.0076467990831344	34	0.07
level1	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_27540)	344506	3	3075	3	7.104359911888922e-07	0.0019245711001307	13	0.028
level1	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (agilent_321)	344506	3	3075	3	7.104359911888922e-07	0.0019245711001307	34	0.07
level1	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_34377)	344506	4	3075	3	2.822738679636182e-06	0.0076467990831344	15	0.032
level1	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_52109)	344506	5	3075	3	7.009672324834822e-06	0.0189892023279775	14	0.03
level1	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (agilent_212)	344506	3	3075	3	7.104359911888922e-07	0.0019245711001307	13	0.028
level1	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_46426)	344506	3	3075	3	7.104359911888922e-07	0.0019245711001307	13	0.028
level1	Seropositivity for lactobacillus phage LFEINF peptide (twist_64023)	344506	18	3075	5	4.3922902180741874e-07	0.0011898714200762	70	0.142
level1	Seropositivity for lactobacillus phage LFEINF peptide (twist_88894)	344506	18	3075	4	1.7540578722749046e-05	0.0475174277599271	68	0.138
level1	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_26954)	344506	12	3075	4	2.961545361504906e-06	0.0080228263843167	64	0.13
level1	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	344506	4	3075	3	2.822738679636182e-06	0.0076467990831344	3	0.008
level1	Seropositivity for human mastadenovirus peptide (agilent_9680)	344506	3	3075	3	7.104359911888922e-07	0.0019245711001307	17	0.036
level1	Seropositivity for haemophilus parainfluenzae T3T1 peptide (agilent_88528)	344506	4	3075	4	6.3350953854002464e-09	1.7161773399049265e-05	21	0.044
level1	Seropositivity for human huntingtin peptide (twist_34234)	344506	4	3075	4	6.3350953854002464e-09	1.7161773399049265e-05	21	0.044
level1	Seropositivity (peptide co-occurrence module 21: plant thionins)	344506	8	3075	4	4.309469099078345e-07	0.0011674351789403	37	0.076
level1	Seropositivity for triticum aestivum wheat peptide (twist_41103)	344506	3	3075	3	7.104359911888922e-07	0.0019245711001307	24	0.05
level1	Seropositivity for triticum aestivum (common wheat) peptide (twist_14325)	344506	10	3075	5	1.37107963603656e-08	3.714254734023041e-05	37	0.076
level1	Seropositivity for triticum urartu (wild einkorn wheat) peptide (twist_11627)	344506	10	3075	4	1.2744913408057974e-06	0.0034525970422429	33	0.068
level1	Seropositivity for triticum urartu (wild einkorn wheat) peptide (twist_12614)	344506	4	3075	3	2.822738679636182e-06	0.0076467990831344	23	0.048
level1	Seropositivity (peptide co-occurrence module 13: ABC transporters , ATP-binding proteins)	344506	4	3075	4	6.3350953854002464e-09	1.7161773399049265e-05	24	0.05
level1	Seropositivity for staphylococcus aureus peptide (twist_38683)	344506	5	3075	3	7.009672324834822e-06	0.0189892023279775	19	0.04
level1	Seropositivity for staphylococcus aureus peptide (twist_34337)	344506	9	3075	4	7.701791224756048e-07	0.0020864152427864	39	0.08
level1	Seropositivity for staphylococcus aureus peptide (twist_39975)	344506	9	3075	5	6.906644855090133e-09	1.871010091243917e-05	66	0.134
level1	Seropositivity for staphylococcus aureus subsp. aureus MW2 peptide (agilent_237201)	344506	6	3075	4	9.367611021557689e-08	0.0002537685825739	20	0.042
level1	Seropositivity for staphylococcus aureus peptide (agilent_241121)	344506	4	3075	4	6.3350953854002464e-09	1.7161773399049265e-05	21	0.044
level1	Seropositivity for staphylococcus aureus subsp. aureus MRSA252 peptide (agilent_217424)	344506	5	3075	4	3.1449584753342395e-08	8.519692509680454e-05	18	0.038
level1	Seropositivity for staphylococcus aureus peptide (agilent_240086)	344506	5	3075	3	7.009672324834822e-06	0.0189892023279775	21	0.044
level1	Seropositivity for staphylococcus aureus peptide (agilent_222322)	344506	7	3075	4	2.1701974071994818e-07	0.0005879064776103	61	0.124
level2	Asthma	344506	997	3704	37	1.881978627489884e-10	4.900672345983657e-07	178	0.357
level2	Chronic hepatitis B infection	344506	19	3704	10	1.7250822366074412e-15	4.492114144125777e-12	35	0.072
level2	Hepatitis B vaccine response	344506	4	3704	3	4.927437347918049e-06	0.0128310468539785	13	0.028
level2	Sarcoidosis	344506	146	3704	14	8.64677273887684e-10	2.2516196212035294e-06	35	0.072
level2	Antineutrophil cytoplasmic antibody-associated vasculitis	344506	30	3704	5	1.632159371746e-05	0.0425014300402658	7	0.016
level2	Ulcerative colitis	344506	307	3704	19	1.6938645563349352e-09	4.410823304696172e-06	74	0.15
level2	Hepatitis B	344506	50	3704	10	1.4167117438855915e-10	3.68911738107808e-07	23	0.048
level2	IgA nephropathy	344506	159	3704	15	2.749166491883303e-10	7.158829544864121e-07	43	0.088
level2	Asthma (childhood onset)	344506	400	3704	16	9.849353240870204e-06	0.025647715839226	45	0.092
level2	Systemic lupus erythematosus	344506	863	3704	34	2.1818348627441262e-10	5.681497982585705e-07	87	0.176
level2	Chronic hepatitis C infection	344506	14	3704	4	1.2252350854377688e-05	0.0319051216247995	46	0.094
level2	Oligoclonal band status in multiple sclerosis	344506	4	3704	3	4.927437347918049e-06	0.0128310468539785	34	0.07
level2	Immunoglobulin G index levels in multiple sclerosis	344506	4	3704	3	4.927437347918049e-06	0.0128310468539785	34	0.07
level2	Hepatitis C induced liver cirrhosis	344506	5	3704	4	6.613372226851033e-08	0.0001722122127872	37	0.076
level2	Primary biliary cholangitis	344506	177	3704	15	1.2314660381624071e-09	3.2067375633749088e-06	41	0.084
level2	Nodular sclerosis Hodgkin lymphoma	344506	14	3704	5	2.645939603298034e-07	0.0006890026726988	42	0.086
level2	Multiple sclerosis (OCB status)	344506	10	3704	5	3.45226369783993e-08	8.989694669175177e-05	34	0.07
level2	Automobile speeding propensity	344506	42	3704	6	5.792838053230005e-06	0.0150845502906109	0	0.002
level2	Post bronchodilator FEV1	344506	1182	3704	121	1.9385990351206182e-76	5.04811188745409e-73	49	0.1
level2	Hip circumference adjusted for BMI	344506	3359	3704	116	6.864880543479985e-27	1.787614893522188e-23	190	0.381
level2	Post bronchodilator FEV1/FVC ratio	344506	1627	3704	79	1.0220900205541924e-27	2.6615224135231173e-24	44	0.09
level2	ACPA-positive rheumatoid arthritis (smoking interaction)	344506	15	3704	13	2.5858993262276405e-24	6.733681845496776e-21	34	0.07
level2	Waist-to-hip ratio adjusted for BMI	344506	3741	3704	130	3.1800007299004054e-30	8.280721900660653e-27	213	0.427
level2	Epstein Barr virus nuclear antigen 1 IgG levels	344506	6	3704	5	8.520368597659982e-10	2.21870398283066e-06	37	0.076
level2	Response to hepatitis B vaccine	344506	21	3704	10	6.458984806885866e-15	1.6819196437130795e-11	40	0.082
level2	Immunoglobulin A vasculitis	344506	60	3704	20	1.1273185924143556e-24	2.935537614646982e-21	48	0.098
level2	HLA DR on Dendritic Cell	344506	5	3704	3	1.2219392780411158e-05	0.0318192988001906	27	0.056
level2	HLA DR on CD33- HLA DR+	344506	3	3704	3	1.2418653675520592e-06	0.0032338174171055	30	0.062
level2	Persistent hepatitis B virus infection	344506	8	3704	6	4.228968121308011e-11	1.1012232987886061e-07	25	0.052
level2	Type 1 diabetes (age at diagnosis)	344506	40	3704	7	2.256971657897256e-07	0.0005877154197164	33	0.068
level2	Complement C4 levels	344506	43	3704	7	3.792713974257198e-07	0.0009876227188965	49	0.1
level2	Sarcoidosis (non-Lofgren's syndrome without extrapulmonary manifestations)	344506	5	3704	3	1.2219392780411158e-05	0.0318192988001906	10	0.022
level2	IgG glycosylation patterns	344506	56	3704	9	9.140682684307444e-09	2.3802337709936584e-05	75	0.152
level2	Feeling worry	344506	71	3704	10	5.188466403519735e-09	1.351076651476539e-05	49	0.1
level2	Childhood steroid-sensitive nephrotic syndrome	344506	29	3704	7	2.095196401239393e-08	5.455891428827381e-05	31	0.064
level2	A body shape index	344506	1514	3704	75	6.401987264360076e-27	1.6670774836393642e-23	223	0.447
level2	Waist-hip index	344506	2526	3704	110	7.050032530409308e-34	1.835828470918584e-30	226	0.453
level2	Nonatopic asthma	344506	109	3704	10	3.309967481264277e-07	0.0008619155321212	18	0.038
level2	Atopic asthma	344506	199	3704	14	4.6397412484561186e-08	0.0001208188621097	7	0.016
level2	Anti-anoctamin 2 antibody levels	344506	10	3704	5	3.45226369783993e-08	8.989694669175177e-05	28	0.058
level2	Extraintestinal manifestations in inflammatory bowel disease (primary sclerosing cholangitis)	344506	10	3704	5	3.45226369783993e-08	8.989694669175177e-05	32	0.066
level2	Metalloproteinase inhibitor 3 levels	344506	46	3704	7	6.12492591168982e-07	0.001594930707404	15	0.032
level2	MHC class I polypeptide-related sequence B levels	344506	29	3704	5	1.3723351942964174e-05	0.0357356084594787	38	0.078
level2	Asthma and cardiovascular disease	344506	145	3704	31	9.83997106557421e-31	2.5623284654755244e-27	189	0.379
level2	N-terminal pro-BNP levels	344506	3	3704	3	1.2418653675520592e-06	0.0032338174171055	65	0.132
level2	Killer cell immunoglobulin-like receptor 2DS2 levels (KIR2DS2.10428.1.3)	344506	6	3704	4	1.9669709284229427e-07	0.0005121992297613	55	0.112
level2	Complement C4 levels (C4A.C4B.4481.34.2)	344506	27	3704	5	9.4973873170505e-06	0.0247311965735995	26	0.054
level2	HLA class II histocompatibility antigen, DQ alpha 2 chain levels (HLA.DQA2.7757.5.3)	344506	5	3704	3	1.2219392780411158e-05	0.0318192988001906	9	0.02
level2	Rheumatoid arthritis or multiple sclerosis	344506	53	3704	11	1.1016505203064434e-11	2.8686979548779783e-08	109	0.22
level2	Triacylglycerol (50:2) [NL-18:2] levels	344506	7	3704	5	2.955452557210285e-09	7.695998458975584e-06	28	0.058
level2	Verbal learning	344506	131	3704	77	1.7353793306255128e-115	4.518927776948836e-112	60	0.122
level2	Rheumatoid arthritis or irritable bowel disease	344506	86	3704	16	1.4703272949927597e-15	3.8287322761611456e-12	111	0.224
level2	Pediatric steroid sensitive nephrotic syndrome	344506	41	3704	6	5.011078791704071e-06	0.0130488491735974	17	0.036
level2	BMI at 1.5 -2.5 years old interval	344506	4	3704	3	4.927437347918049e-06	0.0128310468539785	16	0.034
level2	N-desmethyl tamoxifen levels in tamoxifen-treated hormone-receptor-positive breast cancer	344506	5	3704	4	6.613372226851033e-08	0.0001722122127872	38	0.078
level2	(Z)-4-hydroxytamoxifen to tamoxifen ratio in tamoxifen-treated hormone-receptor-positive breast cancer	344506	6	3704	4	1.9669709284229427e-07	0.0005121992297613	44	0.09
level2	Allergen component sensitization (Hevea brasiliensis 8)	344506	77	3704	22	2.6773513132512384e-25	6.971822819706225e-22	45	0.092
level2	Hypothyroidism or rheumatoid arthritis (pleiotropy)	344506	1035	3704	235	7.78088120030673e-231	2.0261414645598726e-227	213	0.427
level2	Hepatitis B virus antibody levels	344506	5	3704	3	1.2219392780411158e-05	0.0318192988001906	24	0.05
level2	Seropositivity for aix galericulata (mandarin duck) peptide (twist_23200)	344506	11	3704	6	6.787066327008327e-10	1.7673520715529686e-06	69	0.14
level2	Seropositivity for hordeum vulgare (barley) peptide (twist_15602)	344506	6	3704	5	8.520368597659982e-10	2.21870398283066e-06	34	0.07
level2	Seropositivity for human adenovirus 12 peptide (twist_43231)	344506	5	3704	4	6.613372226851033e-08	0.0001722122127872	24	0.05
level2	Seropositivity for human adenovirus 12 peptide (twist_55551)	344506	4	3704	4	1.3341375041034762e-08	3.474094060685451e-05	34	0.07
level2	Seropositivity for streptococcus pneumoniae peptide (agilent_231226)	344506	10	3704	4	2.660445750243352e-06	0.0069278007336336	23	0.048
level2	Seropositivity for streptococcus pneumoniae peptide (agilent_242450)	344506	8	3704	5	7.810724022139945e-09	2.033912535365242e-05	43	0.088
level2	Seropositivity for gallus gallus ovomucoid precursor gallus peptide (twist_28164)	344506	7	3704	4	4.550192805262772e-07	0.0011848702064904	42	0.086
level2	Seropositivity for gallus gallus ovomucoid precursor gallus peptide (twist_30726)	344506	11	3704	5	6.272591221848074e-08	0.0001633382754169	31	0.064
level2	Seropositivity for staphylococcus aureus subsp. aureus MRSA252 peptide (agilent_84757)	344506	21	3704	10	6.458984806885866e-15	1.6819196437130795e-11	60	0.122
level2	Seropositivity for root peptide (agilent_184788)	344506	3	3704	3	1.2418653675520592e-06	0.0032338174171055	22	0.046
level2	Seropositivity for struthio camelus (ostrich) peptide (twist_5109)	344506	8	3704	4	9.022278364873204e-07	0.0023494012862129	31	0.064
level2	Seropositivity for staphylococcus aureus subsp. aureus MRSA252 peptide (agilent_205647)	344506	5	3704	4	6.613372226851033e-08	0.0001722122127872	35	0.072
level2	Seropositivity for staphylococcus aureus subsp. aureus MRSA252 peptide (agilent_171284)	344506	4	3704	3	4.927437347918049e-06	0.0128310468539785	16	0.034
level2	Seropositivity for anser anser (greylag goose) peptide (twist_23199)	344506	9	3704	6	1.2570217893521807e-10	3.2732847394730786e-07	65	0.132
level2	Seropositivity for bacilli peptide (agilent_5601)	344506	5	3704	3	1.2219392780411158e-05	0.0318192988001906	37	0.076
level2	Seropositivity for streptococcus phage peptide (twist_76831)	344506	3	3704	3	1.2418653675520592e-06	0.0032338174171055	31	0.064
level2	Seropositivity for enterobacteria phage peptide (twist_92147)	344506	3	3704	3	1.2418653675520592e-06	0.0032338174171055	16	0.034
level2	Seropositivity for clostridiales peptide (agilent_68956)	344506	17	3704	8	3.952685749203893e-12	1.0292793690926936e-08	86	0.174
level2	Seropositivity for faecalibacterium prausnitzii a2-165 peptide (agilent_194982)	344506	4	3704	3	4.927437347918049e-06	0.0128310468539785	26	0.054
level2	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (agilent_1075)	344506	3	3704	3	1.2418653675520592e-06	0.0032338174171055	6	0.014
level2	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (agilent_318)	344506	3	3704	3	1.2418653675520592e-06	0.0032338174171055	21	0.044
level2	Seropositivity for gallus peptide (twist_24274)	344506	7	3704	4	4.550192805262772e-07	0.0011848702064904	64	0.13
level2	Seropositivity for meleagris gallopavo (turkey) peptide (twist_3824)	344506	12	3704	5	1.0656946681190209e-07	0.0002775068915781	24	0.05
level2	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_46937)	344506	4	3704	3	4.927437347918049e-06	0.0128310468539785	36	0.074
level2	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_32108)	344506	3	3704	3	1.2418653675520592e-06	0.0032338174171055	6	0.014
level2	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (agilent_3328)	344506	3	3704	3	1.2418653675520592e-06	0.0032338174171055	18	0.038
level2	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_27540)	344506	3	3704	3	1.2418653675520592e-06	0.0032338174171055	10	0.022
level2	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (agilent_321)	344506	3	3704	3	1.2418653675520592e-06	0.0032338174171055	32	0.066
level2	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_34377)	344506	4	3704	3	4.927437347918049e-06	0.0128310468539785	24	0.05
level2	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (agilent_6936)	344506	4	3704	4	1.3341375041034762e-08	3.474094060685451e-05	8	0.018
level2	Seropositivity for meleagris gallopavo (turkey) peptide (twist_1792)	344506	10	3704	6	3.1136566952714425e-10	8.107962034486838e-07	18	0.038
level2	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_38776)	344506	7	3704	4	4.550192805262772e-07	0.0011848702064904	5	0.012
level2	Seropositivity for lactobacillus phage LFEINF peptide (twist_64023)	344506	18	3704	9	8.472355120554224e-14	2.2062012733923198e-10	76	0.154
level2	Seropositivity for lactobacillus phage LFEINF peptide (twist_88894)	344506	18	3704	9	8.472355120554224e-14	2.2062012733923198e-10	78	0.158
level2	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_26954)	344506	12	3704	5	1.0656946681190209e-07	0.0002775068915781	74	0.15
level2	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_36361)	344506	4	3704	3	4.927437347918049e-06	0.0128310468539785	18	0.038
level2	Seropositivity for human mastadenovirus peptide (agilent_9680)	344506	3	3704	3	1.2418653675520592e-06	0.0032338174171055	17	0.036
level2	Seropositivity for haemophilus parainfluenzae T3T1 peptide (agilent_88528)	344506	4	3704	3	4.927437347918049e-06	0.0128310468539785	34	0.07
level2	Seropositivity for human huntingtin peptide (twist_34234)	344506	4	3704	3	4.927437347918049e-06	0.0128310468539785	33	0.068
level2	Seropositivity (peptide co-occurrence module 21: plant thionins)	344506	8	3704	5	7.810724022139945e-09	2.033912535365242e-05	25	0.052
level2	Seropositivity for triticum aestivum (common wheat) peptide (twist_14325)	344506	10	3704	6	3.1136566952714425e-10	8.107962034486838e-07	38	0.078
level2	Seropositivity for triticum urartu (wild einkorn wheat) peptide (twist_11627)	344506	10	3704	5	3.45226369783993e-08	8.989694669175177e-05	28	0.058
level2	Seropositivity for triticum urartu (wild einkorn wheat) peptide (twist_12614)	344506	4	3704	3	4.927437347918049e-06	0.0128310468539785	14	0.03
level2	Seropositivity (peptide co-occurrence module 13: ABC transporters , ATP-binding proteins)	344506	4	3704	4	1.3341375041034762e-08	3.474094060685451e-05	35	0.072
level2	Seropositivity for staphylococcus aureus peptide (twist_38683)	344506	5	3704	4	6.613372226851033e-08	0.0001722122127872	30	0.062
level2	Seropositivity for staphylococcus aureus peptide (twist_39975)	344506	9	3704	5	1.7417001318451678e-08	4.535387143324817e-05	68	0.138
level2	Seropositivity for staphylococcus aureus subsp. aureus MW2 peptide (agilent_237201)	344506	6	3704	4	1.9669709284229427e-07	0.0005121992297613	30	0.062
level2	Seropositivity for staphylococcus aureus peptide (agilent_241121)	344506	4	3704	4	1.3341375041034762e-08	3.474094060685451e-05	34	0.07
level2	Seropositivity for staphylococcus aureus subsp. aureus MRSA252 peptide (agilent_217424)	344506	5	3704	3	1.2219392780411158e-05	0.0318192988001906	36	0.074
level2	Seropositivity for staphylococcus aureus subsp. aureus MRSA252 peptide (agilent_15915)	344506	8	3704	4	9.022278364873204e-07	0.0023494012862129	9	0.02
level2	Seropositivity for staphylococcus aureus peptide (agilent_222322)	344506	7	3704	5	2.955452557210285e-09	7.695998458975584e-06	69	0.14
level3	Asthma	344506	997	4908	34	4.5830408733775145e-06	0.0144549109146326	223	0.447
level3	Inflammatory bowel disease	344506	665	4908	31	1.6680798811477512e-08	5.261123945140008e-05	323	0.647
level3	Ulcerative colitis	344506	307	4908	17	2.795555422540966e-06	0.0088171818026942	237	0.475
level3	Takayasu arteritis	344506	144	4908	23	1.6548018863380415e-17	5.2192451495101836e-14	198	0.397
level3	HIV-1 control	344506	46	4908	7	3.9024338450232375e-06	0.0123082763472032	3	0.008
level3	Drug-induced Stevens-Johnson syndrome or toxic epidermal necrolysis (SJS/TEN)	344506	10	4908	5	1.3905182290194713e-07	0.0004385694494327	153	0.307
level3	MHC class I polypeptide-related sequence A levels	344506	79	4908	24	2.4714912643653075e-25	7.79508344780818e-22	170	0.341
level3	Hip circumference adjusted for BMI	344506	3359	4908	183	4.464560907227445e-52	1.408122510139536e-48	353	0.707
level3	Inguinal hernia	344506	2192	4908	155	1.801850767465541e-58	5.683037320586316e-55	27	0.056
level3	Waist-to-hip ratio adjusted for BMI	344506	3741	4908	160	2.7169767939917866e-33	8.569344808250093e-30	342	0.685
level3	Alcohol use disorder (consumption score)	344506	70	4908	8	7.2665683918599775e-06	0.0229187567079263	13	0.028
level3	Gut microbiota abundance (genus Bifidobacterium id.436)	344506	15	4908	8	9.933547597653155e-12	3.1330409122998056e-08	11	0.024
level3	Gut microbiota abundance (order Bifidobacteriales id.432)	344506	16	4908	7	1.212344606692446e-09	3.823734889507974e-06	11	0.024
level3	Gut microbiota abundance (phylum Actinobacteria id.400)	344506	13	4908	6	1.3127363533915848e-08	4.1403704585970585e-05	11	0.024
level3	Gut microbiota abundance (family Bifidobacteriaceae id.433)	344506	16	4908	7	1.212344606692446e-09	3.823734889507974e-06	11	0.024
level3	A body shape index	344506	1514	4908	88	1.0447916800438352e-27	3.2952729588582564e-24	334	0.669
level3	Non-melanoma skin cancer	344506	234	4908	15	1.7866262184181448e-06	0.0056350190928908	70	0.142
level3	Waist-hip index	344506	2526	4908	138	1.0558624517733578e-39	3.3301901728931705e-36	350	0.701
level3	Plasma anastrozole concentration in anastrozole-treated estrogen receptor positive breast cancer	344506	47	4908	15	9.68933151982598e-17	3.056015161353114e-13	151	0.303
level3	Sarcosine levels	344506	6	4908	5	3.47244959008212e-09	1.0952106007119008e-05	11	0.024
level3	MHC class I polypeptide-related sequence B levels	344506	29	4908	11	1.3260921872086317e-13	4.1824947584560246e-10	56	0.114
level3	Tryptase beta-2 levels	344506	28	4908	6	2.399117978364304e-06	0.007566818103761	13	0.028
level3	Cerebral amyloid deposition (PET imaging)	344506	51	4908	7	7.932824693674407e-06	0.025020129083849	175	0.351
level3	Asthma and cardiovascular disease	344506	145	4908	67	8.35642573836734e-83	2.635616677881059e-79	266	0.533
level3	Killer cell immunoglobulin-like receptor 2DS2 levels (KIR2DS2.10428.1.3)	344506	6	4908	4	6.031883515927204e-07	0.0019024560609234	149	0.299
level3	Rheumatoid arthritis or multiple sclerosis	344506	53	4908	13	4.852439464150217e-13	1.530459406992978e-09	212	0.425
level3	Autoimmune neurological syndromes with anti-GAD65 autoantibodies	344506	35	4908	6	9.490973331489728e-06	0.0299345298875186	30	0.062
level3	Vaginal microbiome presence (c_Actinobacteria)	344506	13	4908	8	2.0378698713922897e-12	6.427441574371281e-09	38	0.078
level3	Rheumatoid arthritis or type 1 diabetes	344506	107	4908	16	3.591423239711356e-12	1.1327348898049615e-08	206	0.413
level3	Rheumatoid arthritis or irritable bowel disease	344506	86	4908	16	1.0610062414104715e-13	3.3464136854086265e-10	224	0.449
level3	Galactonate levels	344506	4	4908	3	1.1435602173820568e-05	0.03606788925623	7	0.016
level3	COVID-19 hospitalization or systemic lupus erythematosus (MTAG)	344506	17	4908	5	3.141634331666332e-06	0.0099087146820756	76	0.154
level3	Nap duration in severe depression	344506	4	4908	3	1.1435602173820568e-05	0.03606788925623	25	0.052
level3	Primary sclerosing cholangitis (MTAG)	344506	21	4908	5	9.851885553304447e-06	0.0310728470351222	7	0.016
level3	MIC-A levels	344506	15	4908	5	1.561299191099916e-06	0.0049243376487291	0	0.002
level3	Inflammatory bowel disease x sex interaction (2df)	344506	36	4908	8	3.5785312405402726e-08	0.0001128668753266	65	0.132
level3	Hypothyroidism or rheumatoid arthritis (pleiotropy)	344506	1035	4908	451	0.0	0.0	370	0.741
level3	Metabolite levels (sarcosine (N-Methylglycine); sarcosine)	344506	4	4908	3	1.1435602173820568e-05	0.03606788925623	23	0.048
level3	Seropositivity for gallus gallus ovomucoid precursor gallus peptide (twist_30726)	344506	11	4908	4	1.2532939188777884e-05	0.0395288902014054	87	0.176
level3	Seropositivity for lactobacillus phage LFEINF peptide (twist_64023)	344506	18	4908	5	4.298577705243405e-06	0.0135577140823377	189	0.379
level4	Type 2 diabetes	344506	2837	7150	109	1.766327706860486e-09	6.7615024618619415e-06	21	0.044
level4	Hemoglobin concentration	344506	1081	7150	46	6.351345013915682e-06	0.0243129487132692	208	0.417
level4	White matter microstructure (mode of anisotropy)	344506	99	7150	13	1.537968829217755e-07	0.0005887344678245	86	0.174
level4	Mean corpuscular hemoglobin	344506	2366	7150	98	2.6516151402502364e-10	1.0150382756877904e-06	252	0.505
level4	Crohn's disease	344506	477	7150	37	1.472781695156792e-11	5.6378083290602e-08	261	0.523
level4	Mean corpuscular volume	344506	2227	7150	89	8.842461305060882e-09	3.384894187577305e-05	226	0.453
level4	Intraocular pressure	344506	738	7150	37	1.334893917714023e-06	0.0051099739170092	10	0.022
level4	Rheumatoid arthritis	344506	552	7150	35	1.0087499806976149e-08	3.861494926110469e-05	200	0.401
level4	Inflammatory bowel disease	344506	665	7150	49	5.845491454703935e-14	2.2376541288606655e-10	401	0.802
level4	Ulcerative colitis	344506	307	7150	27	5.074985879667773e-10	1.942704594736824e-06	313	0.627
level4	Sex hormone-binding globulin levels	344506	2042	7150	81	5.4007300799168596e-08	0.0002067399474592	209	0.419
level4	HDL cholesterol	344506	712	7150	36	1.517529631506972e-06	0.0058091034294086	35	0.072
level4	IgA nephropathy	344506	159	7150	16	2.5905356698225604e-07	0.000991657054408	200	0.401
level4	Takayasu arteritis	344506	144	7150	22	4.0265753816887394e-13	1.5413730561104491e-09	280	0.561
level4	Hip circumference adjusted for BMI	344506	3359	7150	122	5.0517934311418295e-09	1.9338265254410925e-05	438	0.876
level4	Idiopathic membranous nephropathy	344506	21	7150	9	1.6674201445591628e-10	6.382884313372475e-07	139	0.279
level4	Type 1 diabetes	344506	372	7150	23	4.707966057888506e-06	0.0180220940695972	81	0.164
level4	High density lipoprotein cholesterol levels	344506	2142	7150	90	6.940800023823358e-10	2.656938249119582e-06	183	0.367
level4	Brain morphology (MOSTest)	344506	804	7150	38	3.829788200347225e-06	0.0146604292309291	50	0.102
level4	Complement C4 levels	344506	43	7150	10	1.5108260007102033e-08	5.783441930718658e-05	204	0.409
level4	Feeling nervous	344506	67	7150	11	1.3465263521337838e-07	0.0005154502875968	254	0.509
level4	A body shape index	344506	1514	7150	65	6.804277288651661e-08	0.0002604677346095	428	0.856
level4	High IL-1beta levels in gingival crevicular fluid	344506	178	7150	27	1.1085432628985898e-15	4.243503610375802e-12	337	0.675
level4	MHC class I polypeptide-related sequence A levels	344506	79	7150	10	5.757753588400243e-06	0.0220406807363961	285	0.571
level4	Dihexosylceramide (d18:2/24:1) levels	344506	6	7150	4	2.689315940052828e-06	0.0102947014185222	50	0.102
level4	Lysophosphatidylethanolamine_20:0_[M-H]1- levels	344506	3	7150	3	8.93612621968049e-06	0.0342074911689369	34	0.07
level4	Rheumatoid arthritis or multiple sclerosis	344506	53	7150	11	1.0427586961614278e-08	3.991680288905946e-05	340	0.681
level4	Betacellulin levels	344506	6	7150	4	2.689315940052828e-06	0.0102947014185222	179	0.359
level4	Time to colon cancer recurrence	344506	45	7150	8	3.725517697250522e-06	0.0142612817450749	76	0.154
level4	Rheumatoid arthritis or type 1 diabetes	344506	107	7150	16	8.4778124252528e-10	3.245306596386772e-06	318	0.637
level4	Rheumatoid arthritis or irritable bowel disease	344506	86	7150	13	2.7794416907284688e-08	0.000106397027921	336	0.673
