geneA	geneB	score	db	level
DPP4	ACE2	0.999	string	3
DPP4	ADA	0.999	string	3
DPP4	CAV1	0.991	string	3
DPP4	PTPRC	0.99	string	3
DPP4	GCG	0.987	string	3
ERC1	IKBKG	0.999	string	3
ERC1	CHUK	0.996	string	3
ERC1	IKBKB	0.994	string	3
ERC1	UNC13B	0.993	string	3
ERC1	PPFIA1	0.987	string	3
MATR3-2	TARDBP	0.996	string	3
MATR3-2	NONO	0.995	string	3
MATR3-2	SFPQ	0.984	string	3
MATR3-2	HNRNPA1	0.98	string	3
MATR3-2	HNRNPC	0.971	string	3
MT-CYB	MT-ND2	0.999	string	3
MT-CYB	UQCRFS1	0.999	string	3
MT-CYB	MT-ND1	0.999	string	3
MT-CYB	MT-ND4L	0.999	string	3
MT-CYB	UQCRC2	0.999	string	3
MT-ND1	NDUFB11	0.999	string	3
MT-ND1	NDUFA6	0.999	string	3
MT-ND1	NDUFS6	0.999	string	3
MT-ND1	NDUFB8	0.999	string	3
MT-ND1	NDUFA5	0.999	string	3
MT-CO3	COX6B1	0.999	string	3
MT-CO3	COX7C	0.999	string	3
MT-CO3	COX4I1	0.999	string	3
MT-CO3	MT-ATP6	0.999	string	3
MT-CO3	CYC1	0.999	string	3
BECN1	VMP1	0.999	string	3
BECN1	RB1CC1	0.999	string	3
BECN1	RUBCN	0.999	string	3
BECN1	BCL2L1	0.999	string	3
BECN1	ULK1	0.999	string	3
CFH	C3	0.999	string	3
CFH	CFI	0.999	string	3
CFH	CRP	0.996	string	3
CFH	C4A	0.965	string	3
CFH	CFB	0.961	string	3
UCHL5	PSMD4	0.999	string	3
UCHL5	USP14	0.999	string	3
UCHL5	PSMC4	0.999	string	3
UCHL5	ADRM1	0.999	string	3
UCHL5	PSMD7	0.999	string	3
BNIP3	BCL2	0.999	string	3
BNIP3	GABARAP	0.999	string	3
BNIP3	BCL2L1	0.998	string	3
BNIP3	RHEB	0.998	string	3
BNIP3	GABARAPL2	0.997	string	3
MCL1	BCL2L11	0.999	string	3
MCL1	BBC3	0.998	string	3
MCL1	BAK1	0.998	string	3
NGF	NTRK2	0.999	string	3
NGF	NTRK1	0.999	string	3
NGF	NTRK3	0.998	string	3
NGF	SORT1	0.997	string	3
CYP2C19	CYP2C9	0.988	string	3
CYP2C19	CYP3A4	0.968	string	3
CYP2C19	CYP3A5	0.959	string	3
CYP2C19	PPIG	0.958	string	3
CYP2C19	CYP4A11	0.957	string	3
AGTR2	AGT	0.999	string	3
AGTR2	AGTR1	0.982	string	3
AGTR2	ACE2	0.954	string	3
AGTR2	REN	0.935	string	3
ADA	PNP	0.998	string	3
ADA	ADA2	0.992	string	3
ADA	ADK	0.992	string	3
ADA	NT5E	0.984	string	3
NDUFS5	NDUFAB1	0.999	string	3
NDUFS5	NDUFS1	0.999	string	3
NDUFS5	NDUFV2	0.999	string	3
NDUFS5	NDUFAF1	0.999	string	3
NDUFS5	NDUFB3	0.999	string	3
STXBP1	STX1A	0.999	string	3
STXBP1	SNAP25	0.999	string	3
STXBP1	STX1B	0.999	string	3
STXBP1	STX2	0.995	string	3
STXBP1	APBA1	0.995	string	3
NDUFA8	MT-ND2	0.999	string	3
NDUFA8	MT-ND1	0.999	string	3
NDUFA8	NDUFS3	0.999	string	3
NDUFA8	NDUFV1	0.999	string	3
NDUFA8	NDUFA3	0.999	string	3
DKK1	LRP5	0.999	string	3
DKK1	KREMEN1	0.999	string	3
DKK1	KREMEN2	0.999	string	3
DKK1	LRP6	0.999	string	3
DKK1	CKAP4	0.984	string	3
PHF20	KANSL1	0.999	string	3
PHF20	KANSL2	0.998	string	3
PHF20	KANSL3	0.998	string	3
PHF20	WDR5	0.993	string	3
MUSK	LRP4	0.999	string	3
MUSK	AGRN	0.999	string	3
MUSK	RAPSN	0.991	string	3
MUSK	COLQ	0.985	string	3
BAK1	BCL2L1	0.999	string	3
BAK1	BCL2	0.999	string	3
BAK1	BID	0.999	string	3
BAK1	BCL2L11	0.998	string	3
UBXN10	UBXN2A	0.997	string	3
UBXN10	NSFL1C	0.996	string	3
UBXN10	ASPSCR1	0.996	string	3
UBXN10	VCP	0.996	string	3
CTTN	WASL	0.999	string	3
CTTN	SRC	0.998	string	3
CTTN	PXN	0.997	string	3
CTTN	WAS	0.996	string	3
CTTN	CFL2	0.996	string	3
APRT	ADK	0.996	string	3
APRT	PNP	0.996	string	3
APRT	GMPS	0.995	string	3
APRT	HPRT1	0.994	string	3
APRT	ADSL	0.99	string	3
DVL1	GSK3B	0.999	string	3
DVL1	DAAM1	0.999	string	3
DVL1	INVS	0.999	string	3
DVL1	LRP5	0.999	string	3
AGRN	LRP4	0.999	string	3
AGRN	DAG1	0.999	string	3
AGRN	HSPG2	0.993	string	3
XDH	BTN1A1	0.998	string	3
XDH	PNP	0.997	string	3
XDH	BTN2A2	0.988	string	3
XDH	GDA	0.988	string	3
XDH	BTN2A1	0.988	string	3
BRCA2	SEM1	0.999	string	3
BRCA2	RAD51	0.999	string	3
BRCA2	PALB2	0.999	string	3
BRCA2	BARD1	0.999	string	3
BRCA2	FANCD2	0.999	string	3
SH3GL2	SYNJ1	0.998	string	3
SH3GL2	SYNJ2	0.979	string	3
SH3GL2	DNM2	0.973	string	3
SH3GL2	EGFR	0.972	string	3
SH3GL2	PRKN	0.955	string	3
ITSN1	CDC42	0.999	string	3
ITSN1	WASL	0.999	string	3
ITSN1	FCHO1	0.999	string	3
ITSN1	EPS15	0.997	string	3
ITSN1	AP2B1	0.992	string	3
EP400	RUVBL1	0.999	string	3
EP400	ACTL6A	0.999	string	3
EP400	BRD8	0.999	string	3
EP400	YEATS4	0.999	string	3
EP400	TRRAP	0.999	string	3
SLC12A8	CSTA	0.958	string	3
MATR3	TARDBP	0.995	string	3
MATR3	NONO	0.993	string	3
MATR3	SFPQ	0.974	string	3
MATR3	HNRNPA1	0.95	string	3
MATR3	RBM14	0.949	string	3
VKORC1	GGCX	0.998	string	3
VKORC1	CYP2C9	0.98	string	3
VKORC1	VKORC1L1	0.949	string	3
VKORC1	NQO1	0.942	string	3
TMPRSS2	ACE2	0.999	string	3
TMPRSS2	AR	0.974	string	3
TMPRSS2	TMPRSS4	0.951	string	3
TMPRSS2	ETV1	0.942	string	3
TMPRSS2	ADAM17	0.936	string	3
RBBP8	BRCA1	0.999	string	3
RBBP8	RAD50	0.999	string	3
RBBP8	BARD1	0.999	string	3
RBBP8	NBN	0.999	string	3
RBBP8	CTBP1	0.998	string	3
INO80C	ACTR5	0.999	string	3
INO80C	RUVBL2	0.999	string	3
INO80C	INO80B	0.997	string	3
NDUFS1	NDUFS4	0.999	string	3
NDUFS1	NDUFA7	0.999	string	3
NDUFS1	NDUFB7	0.999	string	3
NDUFS1	NDUFA11	0.999	string	3
NDUFS1	NDUFA1	0.999	string	3
NDUFB3	NDUFA5	0.999	string	3
NDUFB3	MT-ND5	0.999	string	3
NDUFB3	NDUFA9	0.999	string	3
NDUFB3	NDUFB11	0.999	string	3
BDNF	NTRK2	0.999	string	3
BDNF	NTRK1	0.999	string	3
BDNF	NTRK3	0.999	string	3
BDNF	SORT1	0.998	string	3
KANSL2	WDR5	0.999	string	3
KANSL2	KANSL3	0.999	string	3
KANSL2	KANSL1	0.999	string	3
NDUFA5	NDUFV3	0.999	string	3
NDUFA5	UQCRH	0.999	string	3
NDUFA5	NDUFB10	0.999	string	3
NDUFA5	NDUFS5	0.999	string	3
NDUFA3	NDUFA13	0.999	string	3
NDUFA3	NDUFB5	0.999	string	3
NDUFA3	MT-ND3	0.999	string	3
NDUFA3	NDUFV2	0.999	string	3
NDUFA3	NDUFS1	0.999	string	3
BRCA1	MDC1	0.999	string	3
BRCA1	PALB2	0.999	string	3
BRCA1	BRCA2	0.999	string	3
BRCA1	RAD50	0.999	string	3
BRCA1	BARD1	0.999	string	3
UIMC1	BARD1	0.999	string	3
UIMC1	BRCC3	0.999	string	3
UIMC1	BABAM2	0.999	string	3
UIMC1	BRCA1	0.999	string	3
UIMC1	BABAM1	0.999	string	3
RIMS2	RAPGEF4	0.996	string	3
RIMS2	RAB3A	0.994	string	3
RIMS2	UNC13A	0.989	string	3
RIMS2	UNC13B	0.984	string	3
RIMS2	RIMBP2	0.979	string	3
RIMS1	RAB3A	0.998	string	3
RIMS1	UNC13B	0.998	string	3
RIMS1	UNC13A	0.98	string	3
RIMS1	TSPOAP1	0.977	string	3
RIMS1	RIMBP2	0.963	string	3
FZD4	LRP5	0.999	string	3
FZD4	NDP	0.999	string	3
FZD4	LRP6	0.999	string	3
FZD4	TSPAN12	0.997	string	3
DAG1	UTRN	0.999	string	3
DAG1	LAMA2	0.999	string	3
DAG1	DMD	0.999	string	3
DAG1	SGCA	0.999	string	3
BDKRB2	KNG1	0.999	string	3
BDKRB2	AGT	0.989	string	3
BDKRB2	GNAQ	0.982	string	3
BDKRB2	AGTR1	0.975	string	3
NDUFAB1	NDUFC1	0.999	string	3
NDUFAB1	NDUFV2	0.999	string	3
NDUFAB1	NDUFS1	0.999	string	3
NDUFAB1	NDUFB3	0.999	string	3
NDUFAB1	NDUFB5	0.999	string	3
NLRP1	BCL2	0.999	string	3
NLRP1	CASP1	0.999	string	3
NLRP1	CASP5	0.999	string	3
NLRP1	MEFV	0.999	string	3
NLRP1	PYCARD	0.999	string	3
ELANE	SERPINA1	0.999	string	3
ELANE	AZU1	0.999	string	3
ELANE	DEFA4	0.999	string	3
ELANE	MPO	0.999	string	3
ELANE	CTSG	0.999	string	3
RUVBL2	ACTR5	0.999	string	3
RUVBL2	EP400	0.999	string	3
RUVBL2	SRCAP	0.999	string	3
RUVBL2	INO80B	0.999	string	3
RUVBL2	RUVBL1	0.999	string	3
UPP2	TYMP	0.997	string	3
UPP2	CDA	0.997	string	3
UPP2	PNP	0.996	string	3
UPP2	DPYD	0.988	string	3
UPP2	UMPS	0.984	string	3
FBXW7	SKP1	0.999	string	3
FBXW7	RBX1	0.999	string	3
FBXW7	MYC	0.999	string	3
FBXW7	CUL1	0.999	string	3
FBXW7	CCNE1	0.998	string	3
ENSP00000480571	CYP1A1	0.963	string	3
ENSP00000480571	CYP2C9	0.962	string	3
ENSP00000480571	CYP2C8	0.961	string	3
ENSP00000480571	CYP2B6	0.96	string	3
ENSP00000480571	CYP2C18	0.96	string	3
PLEKHA2	PTPN13	0.943	string	3
NDUFA6	UQCRFS1	0.999	string	3
NDUFA6	MT-ND2	0.999	string	3
NDUFA6	NDUFV1	0.999	string	3
NDUFA6	NDUFS3	0.999	string	3
ATP6AP2	ATP6V0D1	0.999	string	3
ATP6AP2	ATP6V0B	0.999	string	3
ATP6AP2	ATP6AP1	0.999	string	3
ATP6AP2	REN	0.999	string	3
ATP6AP2	ATP6V1C1	0.998	string	3
RAD51	RAD52	0.999	string	3
RAD51	PALB2	0.999	string	3
RAD51	TP53	0.999	string	3
RAD51	BARD1	0.999	string	3
CTNNB1	TCF7	0.999	string	3
CTNNB1	POU5F1	0.999	string	3
CTNNB1	HNF4A	0.999	string	3
CTNNB1	TCF7L2	0.999	string	3
CTNNB1	TCF4	0.999	string	3
NDUFV1	SDHA	0.999	string	3
NDUFV1	NDUFS6	0.999	string	3
NDUFV1	NDUFB11	0.999	string	3
NDUFV1	NDUFB8	0.999	string	3
FAS	CASP8	0.999	string	3
FAS	DAXX	0.999	string	3
FAS	FASLG	0.999	string	3
FAS	TNFRSF1A	0.999	string	3
FAS	FADD	0.999	string	3
CHRNG	CHRNA1	0.926	string	3
CHRNG	RAPSN	0.9	string	3
CYP3A4	UGT2B7	0.998	string	3
CYP3A4	UGT1A1	0.994	string	3
CYP3A4	UGT1A6	0.994	string	3
CYP3A4	POR	0.992	string	3
CYP3A4	UGT1A8	0.992	string	3
CD74	CD44	0.999	string	4
CD74	MIF	0.999	string	4
CD74	HLA-DRA	0.999	string	4
CD74	HLA-DQB1	0.997	string	4
CD74	FAU	0.997	string	4
XYLT2	B4GALT7	0.979	string	4
XYLT2	XYLT1	0.953	string	4
XYLT2	SLC6A20	0.92	string	4
XYLT2	GRB2	0.918	string	4
RB1CC1	BECN1	0.999	string	4
RB1CC1	ULK2	0.999	string	4
RB1CC1	ULK1	0.999	string	4
RB1CC1	CCPG1	0.999	string	4
RB1CC1	ATG16L1	0.999	string	4
GABARAPL2	ATG12	0.999	string	4
GABARAPL2	SQSTM1	0.999	string	4
GABARAPL2	NBR1	0.999	string	4
GABARAPL2	ATG7	0.999	string	4
GABARAPL2	ATG5	0.999	string	4
DCN	EGFR	0.999	string	4
DCN	TGFB1	0.999	string	4
DCN	FN1	0.996	string	4
DCN	ELN	0.993	string	4
DCN	YBX3	0.991	string	4
PSMC4	PSMB2	0.999	string	4
PSMC4	PSMD1	0.999	string	4
PSMC4	PSMD14	0.999	string	4
PSMC4	PSMC1	0.999	string	4
PSMC4	PSMC6	0.999	string	4
TNFRSF1A	LTA	0.999	string	4
TNFRSF1A	BIRC2	0.999	string	4
TNFRSF1A	TRAF5	0.999	string	4
TNFRSF1A	CYLD	0.999	string	4
TNFRSF1A	TRADD	0.999	string	4
NDUFB4	MT-ND4	0.999	string	4
NDUFB4	NDUFB5	0.999	string	4
NDUFB4	NDUFA13	0.999	string	4
NDUFB4	NDUFC2	0.999	string	4
NDUFB4	NDUFB3	0.999	string	4
STX1B	STXBP1	0.999	string	4
STX1B	VAMP3	0.998	string	4
STX1B	VAMP2	0.998	string	4
STX1B	SNAP25	0.997	string	4
STX1B	VAMP1	0.994	string	4
NDUFB7	NDUFA7	0.999	string	4
NDUFB7	NDUFS4	0.999	string	4
NDUFB7	NDUFA1	0.999	string	4
NDUFB7	NDUFA11	0.999	string	4
NDUFB7	NDUFA3	0.999	string	4
RBX1	UBE2D2	0.999	string	4
RBX1	SKP1	0.999	string	4
RBX1	CUL7	0.999	string	4
RBX1	CAND1	0.999	string	4
RBX1	CUL4A	0.999	string	4
CTSG	ELANE	0.999	string	4
CTSG	MPO	0.999	string	4
CTSG	PRTN3	0.997	string	4
CTSG	LTF	0.997	string	4
CTSG	MMP9	0.992	string	4
PSMD7	ADRM1	0.999	string	4
PSMD7	PSMA1	0.999	string	4
PSMD7	UCHL5	0.999	string	4
PSMD7	PSMB7	0.999	string	4
PSMD7	PSMD6	0.999	string	4
MEFV	PYCARD	0.999	string	4
MEFV	AIM2	0.999	string	4
MEFV	NLRC4	0.999	string	4
MEFV	PSTPIP1	0.999	string	4
MEFV	CASP1	0.999	string	4
HNRNPL	HNRNPA2B1	0.999	string	4
HNRNPL	ILF3	0.995	string	4
HNRNPL	PTBP1	0.993	string	4
HNRNPL	HNRNPA1	0.993	string	4
HNRNPL	HNRNPC	0.99	string	4
TBC1D17	FIS1	0.996	string	4
TBC1D17	TBC1D15	0.993	string	4
TBC1D17	GABARAPL1	0.979	string	4
TBC1D17	GABARAPL2	0.972	string	4
TBC1D17	GABARAP	0.958	string	4
RAB3A	RPH3A	0.999	string	4
RAB3A	RIMS1	0.998	string	4
RAB3A	RIMS2	0.994	string	4
RAB3A	SYP	0.986	string	4
RAB3A	SYT1	0.978	string	4
GSK3A	AXIN1	0.999	string	4
GSK3A	APC	0.997	string	4
GSK3A	CTNNB1	0.996	string	4
GSK3A	AKT1	0.993	string	4
GSK3A	CSNK1A1	0.991	string	4
LAMB1	LAMC1	0.999	string	4
LAMB1	LAMA5	0.998	string	4
LAMB1	LAMA4	0.992	string	4
LAMB1	LAMA1	0.983	string	4
LAMB1	ITGA6	0.977	string	4
TSPAN12	FZD4	0.997	string	4
TSPAN12	NDP	0.997	string	4
TSPAN12	LRP5	0.985	string	4
STX1A	CPLX1	0.999	string	4
STX1A	VAMP3	0.999	string	4
STX1A	SYT1	0.999	string	4
STX1A	VAMP2	0.999	string	4
STX1A	SNAP23	0.999	string	4
WASL	CDC42	0.999	string	4
WASL	WIPF2	0.999	string	4
WASL	ARPC1B	0.999	string	4
WASL	ACTR3	0.999	string	4
WASL	CTTN	0.999	string	4
MPO	AZU1	0.999	string	4
MPO	PRTN3	0.999	string	4
MPO	ELANE	0.999	string	4
MPO	LTF	0.998	string	4
VTN	SERPINE1	0.999	string	4
VTN	ITGB3	0.999	string	4
VTN	PLAUR	0.999	string	4
VTN	ITGAV	0.999	string	4
VTN	ITGA2B	0.999	string	4
APOC3	APOC1	0.999	string	4
APOC3	APOC2	0.999	string	4
APOC3	APOE	0.999	string	4
APOC3	APOB	0.999	string	4
APOC3	APOA2	0.999	string	4
ASF1A	UBN1	0.999	string	4
ASF1A	HIRA	0.999	string	4
ASF1A	H3-3B	0.999	string	4
ASF1A	H3C12	0.999	string	4
ASF1A	CABIN1	0.998	string	4
SKP1	FBXO22	0.999	string	4
SKP1	CUL7	0.999	string	4
SKP1	CDK2	0.999	string	4
SKP1	FBXL15	0.999	string	4
SKP1	FBXW8	0.999	string	4
UMPS	DPYD	0.999	string	4
UMPS	DHODH	0.999	string	4
UMPS	UPP2	0.984	string	4
UMPS	UPP1	0.983	string	4
UMPS	TYMP	0.981	string	4
NDUFS7	NDUFA12	0.999	string	4
NDUFS7	MT-ND5	0.999	string	4
NDUFS7	NDUFA9	0.999	string	4
NDUFS7	NDUFA5	0.999	string	4
NDUFS7	NDUFB8	0.999	string	4
GGCX	VKORC1	0.998	string	4
GGCX	PROS1	0.991	string	4
GGCX	F9	0.972	string	4
GGCX	BGLAP	0.964	string	4
GGCX	F2	0.961	string	4
WNT6	FZD2	0.96	string	4
WNT6	PORCN	0.957	string	4
WNT6	DKK2	0.954	string	4
WNT6	DKK4	0.949	string	4
WNT6	WIF1	0.947	string	4
AZU1	PRTN3	0.999	string	4
AZU1	ELANE	0.999	string	4
AZU1	CTSG	0.977	string	4
AZU1	BPI	0.951	string	4
SYF2	PRPF19	0.999	string	4
SYF2	PLRG1	0.999	string	4
SYF2	EFTUD2	0.999	string	4
SYF2	CDC40	0.999	string	4
SYF2	CRNKL1	0.999	string	4
CTSD	LAMP1	0.999	string	4
CTSD	CTSB	0.977	string	4
CTSD	BCL2	0.949	string	4
CTSD	BCL2L1	0.934	string	4
CTSD	BID	0.917	string	4
GDA	PNP	0.991	string	4
GDA	XDH	0.988	string	4
GDA	APRT	0.97	string	4
GDA	HPRT1	0.961	string	4
GDA	DLG4	0.938	string	4
FZD3	WNT5A	0.999	string	4
FZD3	WNT11	0.996	string	4
FZD3	WNT4	0.987	string	4
FZD3	WNT5B	0.986	string	4
FZD3	WNT1	0.96	string	4
BTN1A1	XDH	0.998	string	4
BTN1A1	PLIN2	0.972	string	4
C3	CFP	0.999	string	4
C3	CR1	0.999	string	4
C3	CD46	0.999	string	4
C3	CFI	0.999	string	4
C3	CFHR1	0.999	string	4
PYCARD	NLRP1	0.999	string	4
PYCARD	CASP1	0.999	string	4
PYCARD	CASP5	0.999	string	4
PYCARD	NLRP3	0.999	string	4
PYCARD	AIM2	0.999	string	4
YEATS4	KAT5	0.999	string	4
YEATS4	DMAP1	0.999	string	4
YEATS4	MORF4L1	0.999	string	4
YEATS4	RUVBL1	0.999	string	4
YEATS4	MEAF6	0.999	string	4
BCL2L2	BCL2L11	0.999	string	4
BCL2L2	PMAIP1	0.998	string	4
BCL2L2	BMF	0.996	string	4
BCL2L2	BIK	0.991	string	4
BCL2L2	MCL1	0.988	string	4
RAP1B	RAPGEF4	0.998	string	4
RAP1B	KRIT1	0.998	string	4
RAP1B	RASGRP2	0.989	string	4
RAP1B	RAPGEF2	0.989	string	4
RAP1B	RALGDS	0.987	string	4
KRT1	KRT10	0.999	string	4
KRT1	KRT2	0.956	string	4
KRT1	FLG2	0.955	string	4
KRT1	LOR	0.953	string	4
KRT1	FLG	0.953	string	4
APOE	APOC2	0.999	string	4
APOE	APOB	0.999	string	4
APOE	LRP2	0.999	string	4
APOE	APOA2	0.999	string	4
NDUFA10	NDUFB3	0.999	string	4
NDUFA10	NDUFS1	0.999	string	4
NDUFA10	NDUFAB1	0.999	string	4
NDUFA10	NDUFV2	0.999	string	4
NDUFA10	MT-ND3	0.999	string	4
PPFIA1	PTPRF	0.997	string	4
PPFIA1	PPP2CA	0.994	string	4
PPFIA1	PPP2R1A	0.994	string	4
PPFIA1	ERC1	0.987	string	4
PPFIA1	PTPRS	0.985	string	4
H3-3B	H4C7	0.999	string	4
H3-3B	WDR5	0.999	string	4
H3-3B	ATRX	0.999	string	4
H3-3B	DAXX	0.999	string	4
H3-3B	H2AC20	0.999	string	4
BRD8	EP400	0.999	string	4
BRD8	DMAP1	0.999	string	4
BRD8	MEAF6	0.998	string	4
BRD8	YEATS4	0.998	string	4
BRD8	TRRAP	0.998	string	4
SNAP25	STX1A	0.999	string	4
SNAP25	STXBP1	0.999	string	4
SNAP25	SYT1	0.999	string	4
SNAP25	CPLX1	0.999	string	4
SNAP25	VAMP3	0.999	string	4
CRP	CFH	0.996	string	4
CRP	FCGR2A	0.992	string	4
CRP	CFHR4	0.985	string	4
CRP	C3	0.985	string	4
CRP	IL6	0.968	string	4
NT5E	ENTPD1	0.999	string	4
NT5E	PNP	0.99	string	4
NT5E	ENPP1	0.988	string	4
NT5E	ADA	0.984	string	4
NT5E	UPP1	0.982	string	4
LAMC1	LAMA5	0.999	string	4
LAMC1	NID1	0.997	string	4
LAMC1	NID2	0.984	string	4
LAMC1	ITGB1	0.982	string	4
DERL1	SEL1L	0.999	string	4
DERL1	VCP	0.999	string	4
DERL1	SYVN1	0.999	string	4
DERL1	AMFR	0.999	string	4
DERL1	UFD1	0.995	string	4
POU5F1	CTNNB1	0.999	string	4
POU5F1	SOX2	0.999	string	4
POU5F1	NANOG	0.999	string	4
POU5F1	SALL4	0.998	string	4
POU5F1	KLF4	0.994	string	4
SORL1	APP	0.999	string	4
SORL1	APOE	0.997	string	4
SORL1	GGA1	0.986	string	4
SORL1	GGA2	0.951	string	4
SORL1	VPS26A	0.946	string	4
NDUFAF1	TMEM126B	0.999	string	4
NDUFAF1	NDUFS1	0.999	string	4
NDUFAF1	NDUFA13	0.999	string	4
NDUFAF1	NDUFA12	0.999	string	4
NDUFAF1	ACAD9	0.999	string	4
PALB2	RAD51	0.999	string	4
PALB2	BRCA1	0.999	string	4
PALB2	RAD51C	0.999	string	4
PALB2	BRCA2	0.999	string	4
PALB2	BRIP1	0.998	string	4
USP14	PSMD1	0.999	string	4
USP14	PSMD14	0.999	string	4
USP14	PSMC1	0.999	string	4
USP14	PSMC6	0.999	string	4
USP14	PSMD7	0.999	string	4
RIMBP2	RIMS2	0.979	string	4
RIMBP2	RIMS1	0.963	string	4
CSNK1A1	AXIN1	0.999	string	4
CSNK1A1	APC	0.999	string	4
CSNK1A1	GSK3B	0.999	string	4
CSNK1A1	CTNNB1	0.999	string	4
CSNK1A1	CRBN	0.997	string	4
FAF2	NPLOC4	0.999	string	4
FAF2	UFD1	0.999	string	4
FAF2	UBXN1	0.999	string	4
FAF2	VCP	0.999	string	4
FAF2	UBAC2	0.999	string	4
SGCA	SGCB	0.999	string	4
SGCA	SGCG	0.999	string	4
SGCA	SGCD	0.999	string	4
SGCA	DAG1	0.999	string	4
SGCA	SSPN	0.997	string	4
PIK3C3	BECN1	0.999	string	4
PIK3C3	ULK1	0.999	string	4
PIK3C3	RAB5A	0.999	string	4
PIK3C3	BECN2	0.999	string	4
PIK3C3	UVRAG	0.999	string	4
RHEB	RPTOR	0.999	string	4
RHEB	MTOR	0.999	string	4
RHEB	TSC2	0.999	string	4
RHEB	MLST8	0.999	string	4
RHEB	TSC1	0.999	string	4
KMT2C	DPY30	0.999	string	4
KMT2C	RBBP5	0.999	string	4
KMT2C	ASH2L	0.999	string	4
KMT2C	WDR5	0.999	string	4
KMT2C	PAXIP1	0.999	string	4
TMED2	TMED10	0.999	string	4
TMED2	TMED9	0.996	string	4
TMED2	TMED4	0.983	string	4
TMED2	TMED7	0.969	string	4
TMED2	TMED3	0.966	string	4
VMP1	BECN1	0.999	string	4
VMP1	TP53INP2	0.964	string	4
VMP1	BECN2	0.935	string	4
VMP1	PIK3C3	0.919	string	4
INVS	DVL1	0.999	string	4
INVS	NPHP3	0.974	string	4
INVS	NPHP1	0.965	string	4
INVS	NPHP4	0.959	string	4
INVS	NEK8	0.952	string	4
SRCAP	RUVBL2	0.999	string	4
SRCAP	ACTR6	0.999	string	4
SRCAP	RUVBL1	0.999	string	4
SRCAP	H2AZ1	0.998	string	4
SRCAP	VPS72	0.997	string	4
SETD1A	WDR5	0.999	string	4
SETD1A	HCFC1	0.999	string	4
SETD1A	RBBP5	0.999	string	4
SETD1A	ASH2L	0.999	string	4
SETD1A	DPY30	0.999	string	4
CCNE1	CDK4	0.999	string	4
CCNE1	CDK6	0.999	string	4
CCNE1	CDKN1A	0.999	string	4
CCNE1	CDK2	0.999	string	4
CCNE1	CDKN1B	0.999	string	4
CBL	MET	0.999	string	4
CBL	GRB2	0.999	string	4
CBL	RAPGEF1	0.999	string	4
CBL	SRC	0.999	string	4
CBL	ZAP70	0.999	string	4
RAPGEF2	RAP1A	0.996	string	4
RAPGEF2	MAGI2	0.989	string	4
RAPGEF2	MAGI1	0.986	string	4
RAPGEF2	TJP2	0.98	string	4
STAT3	JAK1	0.999	string	4
STAT3	JAK2	0.999	string	4
STAT3	STAT1	0.999	string	4
STAT3	PIAS3	0.999	string	4
STAT3	SRC	0.999	string	4
DNMT3A	H3-3B	0.999	string	4
DNMT3A	EZH2	0.999	string	4
DNMT3A	H3C12	0.999	string	4
DNMT3A	H3C13	0.999	string	4
DNMT3A	DNMT1	0.999	string	4
SDHA	F5H5T6_HUMAN	0.999	string	4
SDHA	SDHD	0.999	string	4
SDHA	NDUFS8	0.999	string	4
SDHA	SDHAF2	0.999	string	4
SDHA	NDUFV1	0.999	string	4
APBA1	CASK	0.999	string	4
APBA1	APP	0.998	string	4
APBA1	STXBP1	0.995	string	4
APBA1	LIN7A	0.992	string	4
APBA1	LIN7C	0.981	string	4
NBN	RBBP8	0.999	string	4
NBN	ATM	0.999	string	4
NBN	MRE11	0.999	string	4
NBN	RAD50	0.999	string	4
NBN	BRIP1	0.998	string	4
DAXX	ATRX	0.999	string	4
DAXX	TP53	0.999	string	4
DAXX	FAS	0.999	string	4
DAXX	PML	0.999	string	4
PXN	SRC	0.999	string	4
PXN	PTK2	0.999	string	4
PXN	TLN1	0.999	string	4
PXN	TLN2	0.999	string	4
PXN	GIT1	0.999	string	4
BCL2A1	PMAIP1	0.999	string	4
BCL2A1	BCL2L11	0.999	string	4
BCL2A1	BAK1	0.983	string	4
BCL2A1	BID	0.981	string	4
BCL2A1	BMF	0.94	string	4
UQCRC2	UQCRFS1	0.999	string	4
UQCRC2	COX5B	0.999	string	4
UQCRC2	CYC1	0.999	string	4
UQCRC2	COX4I1	0.999	string	4
UQCRC2	MT-CO2	0.999	string	4
SOD1	CCS	0.999	string	4
SOD1	BCL2	0.998	string	4
SOD1	PARK7	0.997	string	4
SOD1	VDAC1	0.996	string	4
SOD1	SOD2	0.994	string	4
UBXN4	VCP	0.999	string	4
UBXN4	UBXN6	0.999	string	4
UBXN4	UBXN8	0.956	string	4
UBXN4	NSFL1C	0.956	string	4
UBXN4	UBXN1	0.953	string	4
NDUFS6	NDUFA12	0.999	string	4
NDUFS6	MT-ND5	0.999	string	4
NDUFS6	NDUFA9	0.999	string	4
NDUFS6	NDUFA5	0.999	string	4
NDUFS6	NDUFB8	0.999	string	4
EGFR	PTPN11	0.999	string	4
EGFR	HBEGF	0.999	string	4
EGFR	NRG1	0.999	string	4
EGFR	TGFA	0.999	string	4
EGFR	ERBB2	0.999	string	4
NONO	SFPQ	0.999	string	4
NONO	PSPC1	0.999	string	4
NONO	RBM14	0.998	string	4
NONO	RBM14-RBM4	0.995	string	4
NONO	MATR3-2	0.995	string	4
NTRK2	NTF3	0.999	string	4
NTRK2	NTF4	0.999	string	4
