geneA	geneB	score	db	level
MBOAT2	LPCAT4	0.968	string	3
MBOAT2	AGPAT3	0.959	string	3
MBOAT2	GPAT4	0.958	string	3
CLEC7A	SYK	0.999	string	3
CLEC7A	TLR2	0.998	string	3
CLEC7A	FCGR2B	0.991	string	3
CLEC7A	LGALS9	0.987	string	3
TMED10	TMED2	0.999	string	3
TMED10	TMED9	0.999	string	3
TMED10	NCSTN	0.997	string	3
TMED10	APH1A	0.996	string	3
TMED10	TMED4	0.993	string	3
RGL1	KRAS	0.997	string	3
RGL1	RALA	0.989	string	3
RGL1	HRAS	0.98	string	3
RGL1	RALB	0.96	string	3
RGL1	NRAS	0.956	string	3
IRS1	PIK3R1	0.999	string	3
IRS1	INSR	0.999	string	3
IRS1	PTPN11	0.999	string	3
IRS1	INS	0.999	string	3
IRS1	GRB2	0.999	string	3
ARMC4	CCDC114	0.988	string	3
ARMC4	CCDC151	0.98	string	3
ARMC4	TTC25	0.96	string	3
ASPSCR1	VCP	0.998	string	3
ASPSCR1	NSFL1C	0.997	string	3
ASPSCR1	UBXN7	0.997	string	3
ASPSCR1	UBXN2A	0.997	string	3
ASPSCR1	NPLOC4	0.997	string	3
RPTOR	AKT1S1	0.999	string	3
RPTOR	RRAGA	0.999	string	3
RPTOR	RRAGB	0.999	string	3
RPTOR	RHEB	0.999	string	3
PTDSS2	PISD	0.985	string	3
PTDSS2	CEPT1	0.966	string	3
PTDSS2	PEMT	0.956	string	3
PTDSS2	SELENOI	0.956	string	3
PTDSS2	PTDSS1	0.936	string	3
GP6	LYN	0.997	string	3
GP6	VWF	0.997	string	3
GP6	FYN	0.996	string	3
GP6	ITGA2	0.976	string	3
VCPIP1	NSFL1C	0.999	string	3
VCPIP1	VCP	0.999	string	3
VCPIP1	NPLOC4	0.998	string	3
VCPIP1	UFD1	0.998	string	3
VCPIP1	UBXN7	0.996	string	3
CLTB	CLTCL1	0.999	string	3
CLTB	CLTC	0.999	string	3
CLTB	AP2A1	0.992	string	3
CLTB	AP2B1	0.979	string	3
MS4A10	MS4A4E	0.929	string	3
CD19	LYN	0.999	string	3
CD19	IFITM1	0.999	string	3
CD19	CR2	0.999	string	3
CD19	CD81	0.999	string	3
GAK	CLTC	0.998	string	3
GAK	CLTCL1	0.996	string	3
GAK	LRRK2	0.981	string	3
GAK	CLHC1	0.979	string	3
GAK	RAB29	0.979	string	3
TLN1	ITGB1	0.999	string	3
TLN1	ITGB3	0.999	string	3
TLN1	PIP5K1C	0.999	string	3
TLN1	ZYX	0.999	string	3
TLN1	PXN	0.999	string	3
RUVBL1	ACTL6A	0.999	string	3
RUVBL1	INO80	0.999	string	3
RUVBL1	INO80C	0.999	string	3
RUVBL1	TRRAP	0.999	string	3
RUVBL1	YEATS4	0.999	string	3
HCLS1	WAS	0.999	string	3
HCLS1	SRC	0.999	string	3
HCLS1	DNM2	0.998	string	3
HCLS1	TJP1	0.998	string	3
HCLS1	WASL	0.997	string	3
KIF15	KIF11	0.983	string	3
KIF15	KIFBP	0.981	string	3
KIF15	ASPM	0.971	string	3
KIF15	TTK	0.961	string	3
KIF15	CENPF	0.959	string	3
WNT11	FZD6	0.998	string	3
WNT11	FZD7	0.997	string	3
WNT11	FZD9	0.996	string	3
WNT11	FZD3	0.996	string	3
WNT11	FZD4	0.995	string	3
PMAIP1	MCL1	0.999	string	3
PMAIP1	BCL2L1	0.999	string	3
PMAIP1	BCL2	0.999	string	3
PMAIP1	BCL2A1	0.999	string	3
PMAIP1	BCL2L2	0.998	string	3
CD8B	CD8A	0.999	string	3
CD8B	CD3D	0.992	string	3
CD8B	CD3E	0.99	string	3
CD8B	CD3G	0.988	string	3
CD8B	CD4	0.98	string	3
MORF4L1	MEAF6	0.999	string	3
MORF4L1	ING3	0.999	string	3
MORF4L1	KAT5	0.999	string	3
MORF4L1	YEATS4	0.999	string	3
MORF4L1	PHF12	0.999	string	3
H3C13	H2AC18	0.999	string	3
H3C13	CBX3	0.999	string	3
H3C13	H2BC21	0.999	string	3
H3C13	DNMT3A	0.999	string	3
H3C13	CBX1	0.999	string	3
GNG2	GNB1	0.999	string	3
GNG2	GNB3	0.999	string	3
GNG2	GNB5	0.999	string	3
GNG2	GNB4	0.999	string	3
GNG2	GNB2	0.999	string	3
KIR2DL1	KIR2DL3	0.999	string	3
KIR2DL1	HLA-C	0.999	string	3
KIR2DL1	KLRD1	0.995	string	3
KIR2DL1	KIR3DL1	0.993	string	3
KIR2DL1	KIR3DL2	0.993	string	3
ACTR8	RUVBL1	0.998	string	3
ACTR8	ACTR5	0.998	string	3
ACTR8	RUVBL2	0.997	string	3
ACTR8	INO80C	0.997	string	3
ACTR8	ACTL6A	0.995	string	3
UBA1	RPS27A	0.999	string	3
UBA1	UBE2D2	0.999	string	3
UBA1	UBC	0.999	string	3
UBA1	UBE2N	0.998	string	3
UBA1	UBA52	0.998	string	3
CAV1	SRC	0.999	string	3
CAV1	CAVIN1	0.999	string	3
CAV1	CAV2	0.999	string	3
CAV1	NOS3	0.999	string	3
CAV1	EGFR	0.999	string	3
KAT5	ING3	0.999	string	3
KAT5	EP400	0.999	string	3
KAT5	APBB1	0.999	string	3
KAT5	RUVBL1	0.999	string	3
KAT5	MEAF6	0.999	string	3
CRHR2	UCN3	0.999	string	3
CRHR2	UCN	0.999	string	3
CRHR2	CRH	0.999	string	3
CRHR2	CRHBP	0.974	string	3
PTK2	EGFR	0.999	string	3
PTK2	BCAR1	0.999	string	3
PTK2	SOS1	0.999	string	3
PTK2	GRB2	0.999	string	3
PTK2	PXN	0.999	string	3
SLC24A5	SLC45A2	0.985	string	3
SLC24A5	OCA2	0.952	string	3
SLC24A5	TYR	0.907	string	3
SLC24A5	TPCN2	0.903	string	3
SLC24A5	EDAR	0.902	string	3
NCR3	NCR3LG1	0.999	string	3
NCR3	CD247	0.999	string	3
NCR3	NCR2	0.995	string	3
NCR3	BAG6	0.995	string	3
KIR2DL3	KIR3DL3	0.999	string	3
KIR2DL3	KIR2DL4	0.999	string	3
KIR2DL3	HLA-C	0.999	string	3
KIR2DL3	KIR3DL1	0.998	string	3
ERBB4	SHC1	0.999	string	3
ERBB4	BTC	0.999	string	3
ERBB4	NRG3	0.999	string	3
ERBB4	NRG2	0.999	string	3
PLD1	RALA	0.984	string	3
PLD1	RHOA	0.983	string	3
PLD1	ARF1	0.979	string	3
PLD1	ARF6	0.976	string	3
PLD1	PISD	0.974	string	3
CTSL	CD74	0.993	string	3
CTSL	CSTA	0.992	string	3
CTSL	CTSB	0.974	string	3
CTSL	CSTB	0.954	string	3
CTSL	CST7	0.941	string	3
CTSB	CSTA	0.998	string	3
CTSB	NLRP3	0.993	string	3
CTSB	CST3	0.982	string	3
CTSB	ANXA2	0.978	string	3
CTSB	CTSD	0.977	string	3
DPY30	KMT2C	0.999	string	3
DPY30	ASH2L	0.999	string	3
DPY30	SETD1B	0.999	string	3
DPY30	WDR5	0.999	string	3
RPS21	RPS14	0.999	string	3
RPS21	RPLP2	0.999	string	3
RPS21	RPL12	0.999	string	3
RPS21	RPS15A	0.999	string	3
RPS21	RPS9	0.999	string	3
CRKL	BCAR1	0.999	string	3
CRKL	RAPGEF1	0.999	string	3
CRKL	CBL	0.999	string	3
CRKL	ABL1	0.998	string	3
CRKL	DOCK1	0.995	string	3
ATG7	ATG12	0.999	string	3
ATG7	GABARAP	0.999	string	3
ATG7	GABARAPL2	0.999	string	3
ATG7	ATG5	0.999	string	3
ATG7	ATG10	0.999	string	3
DNM3	DNM1	0.999	string	3
DNM3	DNM2	0.984	string	3
DNM3	HCLS1	0.965	string	3
AMPH	SYNJ1	0.997	string	3
AMPH	DNM1	0.996	string	3
AMPH	DNM2	0.992	string	3
AMPH	CLTC	0.961	string	3
RBCK1	UBC	0.999	string	3
RBCK1	SHARPIN	0.999	string	3
RBCK1	RNF31	0.999	string	3
RBCK1	IKBKG	0.999	string	3
RBCK1	TNFRSF1A	0.998	string	3
CCDC151	CCDC114	0.992	string	3
CCDC151	TTC25	0.985	string	3
MCRS1	KANSL3	0.999	string	3
MCRS1	KANSL2	0.999	string	3
MCRS1	PHF20	0.998	string	3
MCRS1	KANSL1	0.996	string	3
MCRS1	WDR5	0.993	string	3
AP1B1	AP1S1	0.999	string	3
AP1B1	AP1M1	0.999	string	3
AP1B1	AP1G1	0.999	string	3
AP1B1	AP1S2	0.998	string	3
AP1B1	AP1S3	0.997	string	3
VCP	ATXN3	0.999	string	3
VCP	SELENOS	0.999	string	3
VCP	FAF1	0.999	string	3
VCP	DERL1	0.999	string	3
AP2A1	AP2S1	0.999	string	3
AP2A1	AP2B1	0.999	string	3
AP2A1	AP2M1	0.999	string	3
AP2A1	EPS15	0.991	string	3
H3C12	H2BC21	0.999	string	3
H3C12	DNMT3A	0.999	string	3
H3C12	ASF1A	0.999	string	3
H3C12	H2AC18	0.999	string	3
H3C12	CBX3	0.999	string	3
CD2AP	NPHS1	0.999	string	3
CD2AP	NPHS2	0.999	string	3
CD2AP	KIRREL1	0.995	string	3
CD2AP	CD2	0.991	string	3
CD2AP	CBL	0.988	string	3
TRRAP	TAF9	0.999	string	3
TRRAP	TAF6	0.999	string	3
TRRAP	KAT5	0.999	string	3
TRRAP	RUVBL2	0.999	string	3
TRRAP	DMAP1	0.999	string	3
RAB5B	RIN1	0.969	string	3
RAB5B	RAB5C	0.966	string	3
RAB5B	EEA1	0.961	string	3
RAB5B	PIK3C3	0.939	string	3
MTOR	RRAGA	0.999	string	3
MTOR	RPTOR	0.999	string	3
MTOR	AKT1S1	0.999	string	3
MTOR	TELO2	0.999	string	3
MTOR	MAPKAP1	0.999	string	3
CD247	FCGR3A	0.999	string	3
CD247	NCR1	0.999	string	3
CD247	CD3D	0.999	string	3
CD247	CD3E	0.999	string	3
BECN1	VMP1	0.999	string	3
BECN1	RB1CC1	0.999	string	3
BECN1	RUBCN	0.999	string	3
BECN1	BCL2L1	0.999	string	3
BECN1	ULK1	0.999	string	3
EXOC8	EXOC2	0.999	string	3
EXOC8	EXOC7	0.999	string	3
EXOC8	EXOC6	0.999	string	3
EXOC8	EXOC4	0.999	string	3
EXOC8	EXOC1	0.999	string	3
PRKN	SNCAIP	0.999	string	3
PRKN	SNCA	0.999	string	3
PRKN	UBE2L3	0.999	string	3
PRKN	PARK7	0.999	string	3
PRKN	PINK1	0.999	string	3
UCHL5	PSMD4	0.999	string	3
UCHL5	USP14	0.999	string	3
UCHL5	PSMC4	0.999	string	3
UCHL5	ADRM1	0.999	string	3
UCHL5	PSMD7	0.999	string	3
CD1C	B2M	0.999	string	3
CD1C	CD83	0.942	string	3
CD1C	CD207	0.936	string	3
CD1C	CD1B	0.916	string	3
CD1C	CLEC4C	0.915	string	3
BNIP3	BCL2	0.999	string	3
BNIP3	GABARAP	0.999	string	3
BNIP3	BCL2L1	0.998	string	3
BNIP3	RHEB	0.998	string	3
BNIP3	GABARAPL2	0.997	string	3
MCL1	BCL2L11	0.999	string	3
MCL1	BBC3	0.998	string	3
MCL1	BAK1	0.998	string	3
DNAJC6	HSPA8	0.999	string	3
DNAJC6	CLTC	0.998	string	3
DNAJC6	CLTCL1	0.996	string	3
DNAJC6	CLHC1	0.974	string	3
DNAJC6	SYNJ1	0.913	string	3
CARD9	MALT1	0.999	string	3
CARD9	SYK	0.999	string	3
CARD9	BCL10	0.999	string	3
CARD9	CASP8	0.998	string	3
CARD9	NOD2	0.995	string	3
RALGDS	KRAS	0.999	string	3
RALGDS	RALA	0.999	string	3
RALGDS	RRAS	0.999	string	3
RALGDS	RAP1A	0.999	string	3
RALGDS	HRAS	0.999	string	3
RSPH9	RSPH6A	0.984	string	3
RSPH9	RSPH1	0.982	string	3
RSPH9	DNAI2	0.956	string	3
RSPH9	DNAI1	0.954	string	3
RRAGC	MTOR	0.999	string	3
RRAGC	RRAGB	0.999	string	3
RRAGC	WDR24	0.999	string	3
RRAGC	LAMTOR2	0.999	string	3
RRAGC	RRAGA	0.999	string	3
NCR2	TYROBP	0.999	string	3
NCR2	NCR1	0.995	string	3
NCR2	KMT2E	0.984	string	3
NCR2	NCR3LG1	0.971	string	3
TREM2	TYROBP	0.999	string	3
TREM2	APOE	0.997	string	3
TREM2	TREM1	0.987	string	3
TREM2	CLU	0.985	string	3
DKK1	LRP5	0.999	string	3
DKK1	KREMEN1	0.999	string	3
DKK1	KREMEN2	0.999	string	3
DKK1	LRP6	0.999	string	3
DKK1	CKAP4	0.984	string	3
PHF20	KANSL1	0.999	string	3
PHF20	KANSL2	0.998	string	3
PHF20	KANSL3	0.998	string	3
PHF20	WDR5	0.993	string	3
BAK1	BCL2L1	0.999	string	3
BAK1	BCL2	0.999	string	3
BAK1	BID	0.999	string	3
BAK1	BCL2L11	0.998	string	3
UBXN10	UBXN2A	0.997	string	3
UBXN10	NSFL1C	0.996	string	3
UBXN10	ASPSCR1	0.996	string	3
UBXN10	VCP	0.996	string	3
SYK	LCP2	0.999	string	3
SYK	TYROBP	0.999	string	3
SYK	VAV1	0.999	string	3
SYK	LYN	0.999	string	3
HLA-C	B2M	0.999	string	3
HLA-C	KLRD1	0.998	string	3
HLA-C	HLA-A	0.998	string	3
CTTN	WASL	0.999	string	3
CTTN	SRC	0.998	string	3
CTTN	PXN	0.997	string	3
CTTN	WAS	0.996	string	3
CTTN	CFL2	0.996	string	3
HLA-G	LILRB2	0.999	string	3
HLA-G	LILRB1	0.999	string	3
HLA-G	B2M	0.999	string	3
HLA-G	KLRD1	0.998	string	3
HLA-G	KIR2DL4	0.998	string	3
UCHL3	UBC	0.999	string	3
UCHL3	RPS27A	0.989	string	3
UCHL3	UBB	0.986	string	3
UCHL3	UBA52	0.985	string	3
UCHL3	NEDD8	0.971	string	3
DNAAF1	DNAI2	0.983	string	3
DNAAF1	DNAH5	0.964	string	3
DNAAF1	DNAI1	0.946	string	3
DNAAF1	RSPH4A	0.943	string	3
GNB1	GNGT1	0.999	string	3
GNB1	GNG13	0.999	string	3
GNB1	GNAI1	0.999	string	3
GNB1	GNAI2	0.999	string	3
GNB1	GNAS	0.999	string	3
OPTN	TBK1	0.999	string	3
OPTN	RAB8A	0.999	string	3
OPTN	GABARAP	0.999	string	3
OPTN	GABARAPL1	0.998	string	3
OPTN	GABARAPL2	0.998	string	3
DVL1	GSK3B	0.999	string	3
DVL1	DAAM1	0.999	string	3
DVL1	INVS	0.999	string	3
DVL1	LRP5	0.999	string	3
RRAGA	NPRL2	0.999	string	3
RRAGA	RRAGD	0.999	string	3
RRAGA	LAMTOR3	0.999	string	3
RRAGA	SLC38A9	0.999	string	3
SH3GL2	SYNJ1	0.998	string	3
SH3GL2	SYNJ2	0.979	string	3
SH3GL2	DNM2	0.973	string	3
SH3GL2	EGFR	0.972	string	3
SH3GL2	PRKN	0.955	string	3
BNIP3L	GABARAP	0.999	string	3
BNIP3L	GABARAPL2	0.999	string	3
BNIP3L	GABARAPL1	0.999	string	3
BNIP3L	BCL2	0.995	string	3
BNIP3L	STEAP3	0.983	string	3
ITSN1	CDC42	0.999	string	3
ITSN1	WASL	0.999	string	3
ITSN1	FCHO1	0.999	string	3
ITSN1	EPS15	0.997	string	3
ITSN1	AP2B1	0.992	string	3
SIRPB1	TYROBP	0.999	string	3
SIRPB1	CD47	0.993	string	3
SIRPB1	SIRPA	0.918	string	3
GGA1	RABEP1	0.997	string	3
GGA1	ARF1	0.996	string	3
GGA1	IGF2R	0.994	string	3
GGA1	CCDC91	0.989	string	3
GGA1	GGA2	0.987	string	3
KLRC3	KLRC2	0.999	string	3
KLRC3	KLRD1	0.995	string	3
RALBP1	RALA	0.999	string	3
RALBP1	RALB	0.999	string	3
RALBP1	REPS2	0.99	string	3
RALBP1	REPS1	0.979	string	3
RALBP1	RRAS	0.97	string	3
EP400	RUVBL1	0.999	string	3
EP400	ACTL6A	0.999	string	3
EP400	BRD8	0.999	string	3
EP400	YEATS4	0.999	string	3
EP400	TRRAP	0.999	string	3
SQSTM1	MAP1LC3A	0.999	string	3
SQSTM1	KEAP1	0.999	string	3
SQSTM1	NBR1	0.999	string	3
SQSTM1	GABARAP	0.999	string	3
SQSTM1	MAP1LC3B	0.999	string	3
SLC12A8	CSTA	0.958	string	3
GIT1	ARHGEF6	0.999	string	3
GIT1	PXN	0.999	string	3
GIT1	ARHGEF7	0.999	string	3
GIT1	GRK6	0.998	string	3
GIT1	GRK4	0.998	string	3
LAT	GRB2	0.999	string	3
LAT	PLCG1	0.999	string	3
LAT	GRAP2	0.999	string	3
HLA-A	KIR3DL1	0.999	string	3
HLA-A	HLA-B	0.999	string	3
HLA-A	B2M	0.999	string	3
HLA-A	CD8A	0.999	string	3
HLA-A	KIR3DL2	0.999	string	3
UBE2E2	PRKN	0.978	string	3
UBE2E2	RLIM	0.976	string	3
UBE2E2	UBA1	0.972	string	3
UBE2E2	UBA7	0.955	string	3
UBE2E2	UBE2E1	0.938	string	3
CRHR1	UCN	0.999	string	3
CRHR1	CRH	0.999	string	3
CRHR1	UCN3	0.998	string	3
CRHR1	GNAS	0.997	string	3
ATG4B	GABARAPL2	0.999	string	3
ATG4B	GABARAP	0.999	string	3
ATG4B	MAP1LC3B	0.999	string	3
ATG4B	GABARAPL1	0.999	string	3
ATG4B	MAP1LC3A	0.993	string	3
SOS1	SHC1	0.999	string	3
SOS1	HRAS	0.999	string	3
SOS1	EPS8	0.999	string	3
SOS1	GRB2	0.999	string	3
UBA52	RPS16	0.999	string	3
UBA52	RPL19	0.999	string	3
UBA52	RPS12	0.999	string	3
UBA52	RPL5	0.999	string	3
UBA52	RPS18	0.999	string	3
CYTH1	ARF1	0.999	string	3
CYTH1	ARF6	0.995	string	3
CYTH1	CYTIP	0.988	string	3
CYTH1	CDKN2A	0.976	string	3
CYTH1	ITGB2	0.954	string	3
INO80C	ACTR5	0.999	string	3
INO80C	RUVBL2	0.999	string	3
INO80C	INO80B	0.997	string	3
PTPN6	CD22	0.997	string	3
PTPN6	SYK	0.995	string	3
PTPN6	KLRC1	0.991	string	3
PTPN6	LILRB1	0.99	string	3
PTPN6	CD72	0.99	string	3
CALCOCO2	RB1CC1	0.999	string	3
CALCOCO2	MAP1LC3C	0.999	string	3
CALCOCO2	LGALS8	0.999	string	3
CALCOCO2	GABARAPL2	0.996	string	3
CALCOCO2	GABARAPL1	0.995	string	3
TNF	TAB2	0.999	string	3
TNF	NFKB1	0.999	string	3
TNF	TRAF2	0.999	string	3
TNF	RIPK1	0.999	string	3
TNF	CHUK	0.999	string	3
PTH1R	PTHLH	0.999	string	3
PTH1R	PTH	0.999	string	3
PTH1R	GNAS	0.997	string	3
PTH1R	LRP6	0.983	string	3
PTH1R	ARRB1	0.981	string	3
ESR1	SRC	0.999	string	3
ESR1	JUN	0.999	string	3
ESR1	HSP90AA1	0.999	string	3
ESR1	NCOA1	0.999	string	3
ESR1	IGF1R	0.999	string	3
FCGRT	B2M	0.999	string	3
FCGRT	ALB	0.999	string	3
FCGRT	IGLL5	0.919	string	3
FCGRT	IGHV3-43D	0.909	string	3
FCGRT	IGHV3-16	0.9	string	3
DGKZ	SNX27	0.987	string	3
DGKZ	LPL	0.9	string	3
RPS24	RPS15	0.999	string	3
RPS24	RPS2	0.999	string	3
RPS24	RPS8	0.999	string	3
RPS24	RPL37A	0.999	string	3
RPS24	RPL24	0.999	string	3
KANSL2	WDR5	0.999	string	3
KANSL2	KANSL3	0.999	string	3
KANSL2	KANSL1	0.999	string	3
BRCA1	MDC1	0.999	string	3
BRCA1	PALB2	0.999	string	3
BRCA1	BRCA2	0.999	string	3
BRCA1	RAD50	0.999	string	3
BRCA1	BARD1	0.999	string	3
ASAP1	ARF6	0.991	string	3
ASAP1	SRC	0.976	string	3
ASAP1	ARF4	0.974	string	3
ASAP1	IKBKG	0.97	string	3
ASAP1	APC	0.964	string	3
PTDSS1	PISD	0.986	string	3
PTDSS1	CEPT1	0.956	string	3
PTDSS1	CHPT1	0.953	string	3
FZD4	LRP5	0.999	string	3
FZD4	NDP	0.999	string	3
FZD4	LRP6	0.999	string	3
FZD4	TSPAN12	0.997	string	3
CLTCL1	AP2B1	0.992	string	3
TSHR	TSHB	0.998	string	3
TSHR	GNAS	0.997	string	3
TSHR	TG	0.972	string	3
TSHR	TPO	0.971	string	3
TSHR	CGA	0.964	string	3
CEPT1	PCYT2	0.991	string	3
CEPT1	PCYT1A	0.987	string	3
CEPT1	PCYT1B	0.984	string	3
CEPT1	PISD	0.972	string	3
PCYT2	CHKA	0.993	string	3
PCYT2	CHKB	0.993	string	3
PCYT2	SELENOI	0.992	string	3
PCYT2	ETNK2	0.991	string	3
RPL18	RPL14	0.999	string	3
RPL18	RPL21	0.999	string	3
RPL18	RPS29	0.999	string	3
RPL18	RPL18A	0.999	string	3
RPL18	RPS26	0.999	string	3
TPCN1	TPCN2	0.978	string	3
TPCN1	CD38	0.912	string	3
VTI1B	YKT6	0.999	string	3
VTI1B	STX7	0.999	string	3
VTI1B	STX6	0.999	string	3
VTI1B	CLINT1	0.999	string	3
VTI1B	VAMP8	0.999	string	3
DNAL1	FTCD	0.979	string	3
DNAL1	DNAH5	0.968	string	3
TLN2	PTK2	0.999	string	3
TLN2	SRC	0.999	string	3
TLN2	APBB1IP	0.999	string	3
TLN2	PXN	0.999	string	3
TLN2	VCL	0.999	string	3
NLRP1	BCL2	0.999	string	3
NLRP1	CASP1	0.999	string	3
NLRP1	CASP5	0.999	string	3
NLRP1	MEFV	0.999	string	3
NLRP1	PYCARD	0.999	string	3
RUVBL2	ACTR5	0.999	string	3
RUVBL2	EP400	0.999	string	3
RUVBL2	SRCAP	0.999	string	3
RUVBL2	INO80B	0.999	string	3
RUVBL2	RUVBL1	0.999	string	3
UBE2E3	UBE2E1	0.96	string	3
UBE2E3	UBE2E2	0.936	string	3
UBE2E3	IPO11	0.934	string	3
UBE2E3	UBA1	0.926	string	3
UBE2E3	GCDH	0.906	string	3
FBXW7	SKP1	0.999	string	3
FBXW7	RBX1	0.999	string	3
FBXW7	MYC	0.999	string	3
FBXW7	CUL1	0.999	string	3
FBXW7	CCNE1	0.998	string	3
LCK	PTPRC	0.999	string	3
LCK	CD8A	0.999	string	3
TTC25	CCDC114	0.983	string	3
NCAM1	FGFR1	0.996	string	3
NCAM1	PRNP	0.995	string	3
NCAM1	FCGR3B	0.991	string	3
NCAM1	FCGR3A	0.991	string	3
NCAM1	L1CAM	0.982	string	3
AP2B1	AP2S1	0.999	string	3
AP2B1	AP2M1	0.999	string	3
AP2B1	AP2A2	0.999	string	3
AP2B1	ARRB1	0.998	string	3
IKBKG	IKBKB	0.999	string	3
IKBKG	TRAF6	0.999	string	3
IKBKG	CYLD	0.999	string	3
IKBKG	BCL10	0.999	string	3
IKBKG	CHUK	0.999	string	3
CRHR1-2	CRH	0.999	string	3
CRHR1-2	UCN	0.999	string	3
CRHR1-2	CRHBP	0.978	string	3
CRHR1-2	UCN3	0.977	string	3
CRHR1-2	GNAS	0.973	string	3
PTPN11	EGFR	0.999	string	3
PTPN11	SIRPA	0.999	string	3
PTPN11	GAB1	0.999	string	3
CYTH2	ARF1	0.999	string	3
CYTH2	ARF6	0.998	string	3
CYTH2	GRASP	0.982	string	3
RPL9	RPL35A	0.999	string	3
RPL9	RPL37	0.999	string	3
RPL9	RPL31	0.999	string	3
RPL9	RPL3	0.999	string	3
RPL9	RPL28	0.999	string	3
CTNNB1	TCF7	0.999	string	3
CTNNB1	POU5F1	0.999	string	3
CTNNB1	HNF4A	0.999	string	3
CTNNB1	TCF7L2	0.999	string	3
CTNNB1	TCF4	0.999	string	3
RPL11	RPS18	0.999	string	3
RPL11	RPL34	0.999	string	3
RPL11	RPL10	0.999	string	3
RPL11	RPS16	0.999	string	3
RPL11	RPL19	0.999	string	3
IGF1R	SHC1	0.999	string	3
IGF1R	IGF1	0.999	string	3
IGF1R	INS	0.999	string	3
IGF1R	IGF2	0.999	string	3
CBLB	ZAP70	0.996	string	3
CBLB	EGFR	0.995	string	3
CBLB	SH3KBP1	0.989	string	3
CBLB	UBC	0.98	string	3
CBLB	PIK3R1	0.974	string	3
PIK3CB	PIK3R3	0.999	string	3
PIK3CB	PIK3R1	0.999	string	3
PIK3CB	CDC42	0.999	string	3
PIK3CB	PIK3R5	0.999	string	3
CD74	CD44	0.999	string	4
CD74	MIF	0.999	string	4
CD74	HLA-DRA	0.999	string	4
CD74	HLA-DQB1	0.997	string	4
CD74	FAU	0.997	string	4
RB1CC1	BECN1	0.999	string	4
RB1CC1	ULK2	0.999	string	4
RB1CC1	ULK1	0.999	string	4
RB1CC1	CCPG1	0.999	string	4
RB1CC1	ATG16L1	0.999	string	4
GABARAPL2	ATG12	0.999	string	4
GABARAPL2	SQSTM1	0.999	string	4
GABARAPL2	NBR1	0.999	string	4
GABARAPL2	ATG7	0.999	string	4
GABARAPL2	ATG5	0.999	string	4
CD22	PTPRC	0.999	string	4
CD22	PTPN6	0.997	string	4
CD22	CD19	0.992	string	4
CD22	CD79A	0.985	string	4
CD22	LYN	0.97	string	4
PSMC4	PSMB2	0.999	string	4
PSMC4	PSMD1	0.999	string	4
PSMC4	PSMD14	0.999	string	4
PSMC4	PSMC1	0.999	string	4
PSMC4	PSMC6	0.999	string	4
RBX1	UBE2D2	0.999	string	4
RBX1	SKP1	0.999	string	4
RBX1	CUL7	0.999	string	4
RBX1	CAND1	0.999	string	4
RBX1	CUL4A	0.999	string	4
PSMD7	ADRM1	0.999	string	4
PSMD7	PSMA1	0.999	string	4
PSMD7	UCHL5	0.999	string	4
PSMD7	PSMB7	0.999	string	4
PSMD7	PSMD6	0.999	string	4
MEFV	PYCARD	0.999	string	4
MEFV	AIM2	0.999	string	4
MEFV	NLRC4	0.999	string	4
MEFV	PSTPIP1	0.999	string	4
MEFV	CASP1	0.999	string	4
TG	TPO	0.985	string	4
TG	MB	0.972	string	4
TG	TSHR	0.972	string	4
TG	SLC5A5	0.97	string	4
TG	LRP2	0.966	string	4
RSPH6A	RSPH9	0.984	string	4
RSPH6A	RSPH3	0.931	string	4
TBC1D17	FIS1	0.996	string	4
TBC1D17	TBC1D15	0.993	string	4
TBC1D17	GABARAPL1	0.979	string	4
TBC1D17	GABARAPL2	0.972	string	4
TBC1D17	GABARAP	0.958	string	4
RPL18A	RPLP2	0.999	string	4
RPL18A	RPS14	0.999	string	4
RPL18A	RPL12	0.999	string	4
RPL18A	RPS15A	0.999	string	4
RPL18A	RPS9	0.999	string	4
GSK3A	AXIN1	0.999	string	4
GSK3A	APC	0.997	string	4
GSK3A	CTNNB1	0.996	string	4
GSK3A	AKT1	0.993	string	4
GSK3A	CSNK1A1	0.991	string	4
NAMPT	SIRT1	0.993	string	4
NAMPT	NMNAT1	0.992	string	4
NAMPT	NMNAT2	0.976	string	4
NAMPT	NMRK1	0.971	string	4
NAMPT	SIRT3	0.97	string	4
CAV2	CAV1	0.999	string	4
CAV2	CAV3	0.998	string	4
CAV2	EGFR	0.977	string	4
CAV2	SRC	0.971	string	4
CAV2	FYN	0.962	string	4
TSPAN12	FZD4	0.997	string	4
TSPAN12	NDP	0.997	string	4
TSPAN12	LRP5	0.985	string	4
WASL	CDC42	0.999	string	4
WASL	WIPF2	0.999	string	4
WASL	ARPC1B	0.999	string	4
WASL	ACTR3	0.999	string	4
WASL	CTTN	0.999	string	4
YKT6	STX7	0.999	string	4
YKT6	STX5	0.999	string	4
YKT6	VTI1B	0.999	string	4
YKT6	GOSR1	0.999	string	4
YKT6	VTI1A	0.998	string	4
TNFSF8	TNFRSF8	0.999	string	4
TNFSF8	TNFRSF4	0.932	string	4
TNFSF8	CD27	0.927	string	4
RPL19	RPS25	0.999	string	4
RPL19	RPL10A	0.999	string	4
RPL19	RPS20	0.999	string	4
RPL19	RPL8	0.999	string	4
