level	trait	total_gwas_snps	trait_snps	eqtls_in_catalog	trait_eqtls	pval	adj_pval	sim_count	sim_pval
level3	Psoriasis vulgaris	344506	51	4430	7	4.083170884142313e-06	0.0117840311716347	16	0.034
level3	Waist-to-hip ratio adjusted for BMI	344506	3741	4430	123	3.415131429540561e-20	9.856069305654057e-17	363	0.727
level3	Serum levels of protein LILRA5	344506	4	4430	3	8.417526243175588e-06	0.0242929807378047	19	0.04
level3	Serum levels of protein LILRB2	344506	4	4430	4	2.7305299478367404e-08	7.880309429456833e-05	19	0.04
level3	Alzheimer's disease or family history of Alzheimer's disease	344506	309	4430	17	7.804196019551319e-07	0.0022522909712425	79	0.16
level3	Non-melanoma skin cancer	344506	234	4430	20	4.6167303297983177e-11	1.3323883731797946e-07	166	0.333
level3	Waist-hip index	344506	2526	4430	99	1.3774668679203475e-21	3.975369380818122e-18	377	0.754
level3	Household income (MTAG)	344506	343	4430	18	7.410052519814989e-07	0.0021385411572186	72	0.146
level3	Worry	344506	147	4430	11	3.752081532251522e-06	0.0108285073020778	94	0.19
level3	Natural cytotoxicity triggering receptor 3 levels	344506	9	4430	4	3.267405272287199e-06	0.0094297316158208	8	0.018
level3	MHC class I polypeptide-related sequence B levels	344506	29	4430	10	1.9618480164549414e-12	5.6618933754889605e-09	102	0.206
level3	Leukocyte immunoglobulin-like receptor subfamily B member 2 levels	344506	54	4430	9	3.0107752829955474e-08	8.689097466725148e-05	23	0.048
level3	Killer cell immunoglobulin-like receptor 2DL4 levels	344506	15	4430	7	3.4020167936277016e-10	9.818220466409547e-07	47	0.096
level3	A body shape index	344506	1514	4430	70	2.298844076319957e-19	6.634464004259395e-16	268	0.537
level3	Leukocyte immunoglobulin-like receptor subfamily B member 1 levels (LILRB1.5090.49.2)	344506	11	4430	10	1.3304810365648358e-18	3.839768271526116e-15	23	0.048
level3	Leukocyte immunoglobulin-like receptor subfamily B member 2 levels (LILRB2.5633.65.3)	344506	6	4430	4	4.012052159048253e-07	0.0011578782531013	21	0.044
level3	Diacylglycerol_36:2_[M+H-H2O]1+ levels	344506	43	4430	19	6.826235015142931e-25	1.9700514253702502e-21	93	0.188
level3	Diacylglycerol_36:3_[M+H-H2O]1+ levels	344506	42	4430	20	5.745633147603939e-27	1.658189726398497e-23	93	0.188
level3	Diacylglycerol(34:2)_[M+H-H2O]1+ levels	344506	66	4430	38	2.9029879629284815e-54	8.378023261011599e-51	65	0.132
level3	Diacylglycerol_34:1_[M+H-H2O]1+ levels	344506	22	4430	14	9.618514999754017e-22	2.7759034289290095e-18	65	0.132
level3	Diacylglycerol_34:2_[M+H-H2O]1+ levels	344506	33	4430	19	7.891187925414678e-28	2.277396835274676e-24	65	0.132
level3	Diacylglycerol(34:1)_[M+H-H2O]1+ levels	344506	60	4430	38	1.2974491620379426e-56	3.7444382816415023e-53	65	0.132
level3	Diacylglycerol_44:7_[M+H-H2O]1+ levels	344506	38	4430	13	1.0370041409005758e-15	2.9927939506390617e-12	94	0.19
level3	Phosphatidylcholine_34:0_[M+H]1+/Phosphatidylethanolamine_37:0_[M+H]1+/Phosphatidate_39:1_[M+NH4]1+ levels	344506	18	4430	10	4.875506326961219e-15	1.4070711259610078e-11	65	0.132
level3	Phosphatidylcholine_34:1_[M+H]1+/Phosphatidylethanolamine_37:1_[M+H]1+/Phosphatidate_39:2_[M+NH4]1+ levels	344506	17	4430	11	1.810149683094331e-17	5.224091985410238e-14	65	0.132
level3	Cholesteryl ester_18:0_[M+NH4]1+ levels	344506	10	4430	4	5.389825623636041e-06	0.0155550367498136	51	0.104
level3	Phosphatidylcholine-O_32:1_[M+H]1+/Phosphatidylcholine-P_32:0_[M+H]1+/Phosphatidylethanolamine-O_35:1_[M+H]1+ levels	344506	53	4430	18	3.765230820411705e-21	1.086645614770818e-17	94	0.19
level3	Phosphatidylcholine-O_34:1_[M+H]1+/Phosphatidylcholine-P_34:0_[M+H]1+/Phosphatidylethanolamine-O_37:1_[M+H]1+ levels	344506	36	4430	10	2.2937530521565988e-11	6.619771308523945e-08	66	0.134
level3	Phosphatidylcholine-O_34:3_[M+H]1+/Phosphatidylcholine-P_34:2_[M+H]1+/Phosphatidylethanolamine-P_37:2_[M+H]1+ levels	344506	25	4430	5	1.5038685065841946e-05	0.0434016451000198	26	0.054
level3	Cholesteryl ester(20:3)_[M+NH4]1+ levels	344506	64	4430	8	1.7338651165686006e-06	0.0050039347264169	70	0.142
level3	Sphingomyelin_38:1_[M+H]1+ levels	344506	64	4430	19	5.752195597048979e-21	1.6600836493083354e-17	65	0.132
level3	Sphingomyelin_36:2_[M+H]1+ levels	344506	37	4430	11	9.873898852401085e-13	2.849607208802952e-09	93	0.188
level3	Sphingomyelin_34:0_[M+H]1+ levels	344506	37	4430	13	6.904481174093367e-16	1.9926332668433453e-12	94	0.19
level3	Sphingomyelin_34:1_[M+H]1+ levels	344506	33	4430	11	2.3431374445986604e-13	6.762294665111733e-10	94	0.19
level3	Sphingomyelin_40:2_[M+H]1+ levels	344506	19	4430	8	4.9497246127783446e-11	1.4284905232478305e-07	65	0.132
level3	Sphingomyelin_36:0_[M+H]1+ levels	344506	29	4430	12	8.537890767843465e-16	2.464035275599624e-12	94	0.19
level3	Sphingomyelin_36:1_[M+H]1+ levels	344506	35	4430	12	1.2782903691162702e-14	3.689146005269556e-11	94	0.19
level3	Sphingomyelin_34:2_[M+H]1+ levels	344506	33	4430	14	2.1577000274182494e-18	6.227122279129068e-15	93	0.188
level3	Sphingomyelin(42:3)_[M+H]1+ levels	344506	71	4430	42	1.5165964071643178e-60	4.376897231076221e-57	65	0.132
level3	Sphingomyelin(42:4)_[M+H]1+ levels	344506	59	4430	31	8.547061546643103e-43	2.4666819623611995e-39	65	0.132
level3	Triacylglycerol(52:3)_[M+NH4]1+ levels	344506	44	4430	15	6.8762249164158636e-18	1.9844785108776182e-14	65	0.132
level3	Triacylglycerol_46:5_[M+NH4]1+ levels	344506	20	4430	9	1.4096680885877085e-12	4.068302103664126e-09	65	0.132
level3	Triacylglycerol_53:3_[M+NH4]1+ levels	344506	13	4430	6	7.156188513737098e-09	2.0652760050645262e-05	65	0.132
level3	Triacylglycerol_52:3_[M+NH4]1+ levels	344506	17	4430	10	2.192447061977824e-15	6.327402220868e-12	65	0.132
level3	Triacylglycerol(53:3)_[M+NH4]1+ levels	344506	48	4430	24	9.418006873448816e-33	2.7180367836773284e-29	65	0.132
level3	Triacylglycerol(53:2)_[M+NH4]1+ levels	344506	11	4430	4	8.38289993485133e-06	0.0241930492119809	43	0.088
level3	Killer cell immunoglobulin-like receptor 2DL5A levels (KIR2DL5A.8000.17.3)	344506	13	4430	8	9.028411405595965e-13	2.6055995316549952e-09	67	0.136
level3	Killer cell immunoglobulin-like receptor 2DS2 levels (KIR2DS2.10428.1.3)	344506	6	4430	4	4.012052159048253e-07	0.0011578782531013	163	0.327
level3	Rheumatoid arthritis or multiple sclerosis	344506	53	4430	9	2.538139909819433e-08	7.325071779738885e-05	247	0.495
level3	Verbal learning	344506	131	4430	87	1.1922919818349421e-130	3.4409546595756426e-127	103	0.208
level3	Rheumatoid arthritis or type 1 diabetes	344506	107	4430	17	5.420163380176949e-14	1.5642591515190675e-10	132	0.265
level3	Rheumatoid arthritis or irritable bowel disease	344506	86	4430	19	2.753177334039342e-18	7.945669786037541e-15	234	0.469
level3	5,6-dihydrothymine levels	344506	3	4430	3	2.124860534320361e-06	0.0061323475020485	114	0.23
level3	Multi-trait sex score	344506	2285	4430	62	7.512926241971014e-08	0.0002168230513432	81	0.164
level3	Allergen component sensitization (Hevea brasiliensis 8)	344506	77	4430	22	1.2406144424959314e-23	3.580413281043258e-20	143	0.287
level3	Hypothyroidism or rheumatoid arthritis (pleiotropy)	344506	1035	4430	63	1.5770760911766632e-23	4.55144159913585e-20	371	0.743
level3	Seropositivity for staphylococcus aureus subsp. aureus MRSA252 peptide (agilent_84757)	344506	21	4430	5	6.01180938244264e-06	0.0173500818777294	132	0.265
level3	Seropositivity for clostridiales peptide (agilent_68956)	344506	17	4430	5	1.9082195331250333e-06	0.0055071215725988	128	0.257
level3	Seropositivity for lactobacillus phage LFEINF peptide (twist_88894)	344506	18	4430	6	7.325746501643266e-08	0.0002114210440374	117	0.236
level3	Seropositivity for lactobacillus phage LFEINF peptide (twist_64023)	344506	18	4430	6	7.325746501643266e-08	0.0002114210440374	108	0.218
level4	Eosinophil counts	344506	2100	6724	97	2.7592693026540673e-14	9.712627945342316e-11	474	0.948
level4	Eosinophil percentage of white cells	344506	749	6724	36	1.2096877732897925e-06	0.00425810096198	105	0.212
level4	Monocyte count	344506	1767	6724	73	4.514300620370093e-09	1.5890338183702727e-05	453	0.906
level4	Lymphocyte count	344506	1651	6724	61	2.9573500142424e-06	0.0104098720501332	332	0.665
level4	Asthma	344506	997	6724	48	2.201116488979175e-08	7.747930041206695e-05	180	0.361
level4	Parkinson's disease	344506	374	6724	30	1.2662127897480087e-10	4.457069019912991e-07	195	0.391
level4	Crohn's disease	344506	477	6724	26	3.872203387221488e-06	0.0136301559230196	365	0.731
level4	Cutaneous lupus erythematosus	344506	7	6724	6	3.796756960461227e-10	1.3364584500823518e-06	85	0.172
level4	White blood cell count	344506	2803	6724	98	5.329711631285549e-08	0.0001876058494212	447	0.894
level4	Inflammatory bowel disease	344506	665	6724	44	5.2211093921821995e-12	1.8378305060481344e-08	395	0.79
level4	Ulcerative colitis	344506	307	6724	38	3.308429299960702e-19	1.1645671135861672e-15	376	0.752
level4	IgA nephropathy	344506	159	6724	18	2.932352287980316e-09	1.0321880053690712e-05	189	0.379
level4	Systemic lupus erythematosus	344506	863	6724	60	8.929207425671742e-17	3.1430810138364543e-13	270	0.541
level4	Type 1 diabetes and autoimmune thyroid diseases	344506	11	6724	5	1.1844438394604451e-06	0.0041692423149007	27	0.056
level4	Takayasu arteritis	344506	144	6724	14	1.0557820838962617e-06	0.0037163529353148	295	0.591
level4	Hip circumference adjusted for BMI	344506	3359	6724	102	1.3677757097943936e-05	0.0481457049847626	393	0.786
level4	L-selectin levels	344506	53	6724	9	8.342778937466466e-07	0.0029366581859881	75	0.152
level4	Neutrophil count	344506	1560	6724	73	2.170724805498949e-11	7.640951315356301e-08	463	0.926
level4	Idiopathic membranous nephropathy	344506	21	6724	12	7.556607785117852e-16	2.659925940361484e-12	266	0.533
level4	Nodular sclerosis Hodgkin lymphoma	344506	14	6724	5	4.88718001055738e-06	0.0172028736371619	165	0.331
level4	Disc degeneration (lumbar)	344506	36	6724	12	2.452193435799437e-12	8.631720894014018e-09	197	0.395
level4	Multiple sclerosis (OCB status)	344506	10	6724	6	1.0828991798743568e-08	3.811805113157736e-05	192	0.385
level4	Economic and political preferences (environmentalism)	344506	17	6724	7	1.7616579431069946e-08	6.20103595973662e-05	27	0.056
level4	Graves' disease	344506	76	6724	10	2.3521718961067124e-06	0.0082796450742956	6	0.014
level4	ACPA-positive rheumatoid arthritis (smoking interaction)	344506	15	6724	10	2.1888035972861433e-14	7.704588662447222e-11	192	0.385
level4	Waist-to-hip ratio adjusted for BMI	344506	3741	6724	167	5.3566998953021195e-22	1.8855583631463456e-18	408	0.816
level4	Epstein Barr virus nuclear antigen 1 IgG levels	344506	6	6724	4	2.107550998943581e-06	0.0074185795162814	192	0.385
level4	Shingles	344506	86	6724	10	7.312243862801697e-06	0.0257390983970619	33	0.068
level4	Meningococcal C functional antibody titers post childhood immunization	344506	6	6724	5	1.6693823989589072e-08	5.876226044335352e-05	280	0.561
level4	Immunoglobulin A vasculitis	344506	60	6724	44	5.765785205015449e-62	2.029556392165438e-58	192	0.385
level4	Chitinase-3-like protein 1 levels	344506	41	6724	7	1.3508916581728016e-05	0.0475513863676826	9	0.02
level4	CD62L on monocyte	344506	3	6724	3	7.431949258048143e-06	0.0261604613883294	45	0.092
level4	Type 1 diabetes (age at diagnosis)	344506	40	6724	7	1.139508567390184e-05	0.0401107015721344	156	0.313
level4	CD22/FCER2 protein level ratio	344506	3	6724	3	7.431949258048143e-06	0.0261604613883294	0	0.002
level4	Sarcoidosis (Lofgren's syndrome vs non-Lofgren's syndrome)	344506	25	6724	10	1.993009663264224e-11	7.015394014690067e-08	137	0.275
level4	Response to hepatitis B vaccine	344506	21	6724	7	9.834555134167537e-08	0.0003461763407226	186	0.373
level4	Childhood steroid-sensitive nephrotic syndrome	344506	29	6724	7	1.1510669781316318e-06	0.0040517557630233	188	0.377
level4	A body shape index	344506	1514	6724	84	6.678046553363937e-17	2.3506723867841057e-13	345	0.691
level4	Waist-hip index	344506	2526	6724	134	2.874085721206857e-24	1.0116781738648136e-20	415	0.83
level4	Inguinal hernia	344506	2192	6724	138	4.265285819918304e-32	1.501380608611243e-28	132	0.265
level4	General factor of neuroticism	344506	308	6724	25	3.311052062187201e-09	1.1654903258898946e-05	196	0.393
level4	Anti-anoctamin 2 antibody levels	344506	10	6724	8	9.113894395952042e-13	3.208090827375118e-09	170	0.341
level4	Cathepsin S levels	344506	32	6724	7	2.358203954620273e-06	0.0083008779202633	2	0.006
level4	Low affinity immunoglobulin epsilon Fc receptor levels	344506	52	6724	8	7.341836206579816e-06	0.0258432634471609	6	0.014
level4	Tartrate-resistant acid phosphatase type 5 levels	344506	39	6724	9	5.10247978150804e-08	0.000179607288309	40	0.082
level4	Ubiquitin carboxyl-terminal hydrolase 25 levels (USP25.9215.117.3)	344506	15	6724	6	2.372731636032642e-07	0.0008352015358834	110	0.222
level4	CD177 antigen levels (CD177.13116.25.3)	344506	8	6724	5	1.5078897472569476e-07	0.0005307771910344	58	0.118
level4	Rheumatoid arthritis or multiple sclerosis	344506	53	6724	15	6.950620244741849e-14	2.4466183261491307e-10	314	0.629
level4	Vaginal microbiome presence (c_Actinobacteria)	344506	13	6724	5	3.1934646325400907e-06	0.0112409955065411	89	0.18
level4	Rheumatoid arthritis or type 1 diabetes	344506	107	6724	12	1.3505688021804453e-06	0.0047540021836751	231	0.463
level4	Rheumatoid arthritis or irritable bowel disease	344506	86	6724	16	1.1575015487392516e-11	4.0744054515621666e-08	328	0.657
level4	5,6-dihydrothymine levels	344506	3	6724	3	7.431949258048143e-06	0.0261604613883294	100	0.202
level4	Pediatric steroid sensitive nephrotic syndrome	344506	41	6724	9	8.14381893875579e-08	0.0002866624266442	162	0.325
level4	Allergen component sensitization (Hevea brasiliensis 8)	344506	77	6724	26	3.0050974726941928e-25	1.057794310388356e-21	283	0.567
level4	Hypothyroidism or rheumatoid arthritis (pleiotropy)	344506	1035	6724	450	0.0	0.0	432	0.864
level4	Seropositivity for aix galericulata (mandarin duck) peptide (twist_23200)	344506	11	6724	5	1.1844438394604451e-06	0.0041692423149007	150	0.301
level4	Seropositivity for blautia producta peptide (agilent_74695)	344506	11	6724	5	1.1844438394604451e-06	0.0041692423149007	109	0.22
level4	Seropositivity for streptococcus agalactiae peptide (agilent_234887)	344506	20	6724	17	9.150225673001735e-27	3.220879436896612e-23	268	0.537
level4	Seropositivity for streptococcus agalactiae peptide (agilent_241118)	344506	49	6724	16	7.929912745734789e-16	2.7913292864986457e-12	163	0.327
level4	Seropositivity for streptococcus pneumoniae peptide (agilent_224401)	344506	14	6724	10	7.427531884636546e-15	2.6144912233920643e-11	176	0.353
level4	Seropositivity for gallus gallus ovomucoid precursor gallus peptide (twist_1603)	344506	3	6724	3	7.431949258048143e-06	0.0261604613883294	8	0.018
level4	Seropositivity for staphylococcus aureus subsp. aureus MRSA252 peptide (agilent_84757)	344506	21	6724	10	2.309656274001004e-12	8.129990084483533e-09	214	0.429
level4	Seropositivity for staphylococcus aureus subsp. aureus MW2 peptide (agilent_235512)	344506	14	6724	10	7.427531884636546e-15	2.6144912233920643e-11	166	0.333
level4	Seropositivity for streptococcus pneumoniae peptide (twist_54623)	344506	3	6724	3	7.431949258048143e-06	0.0261604613883294	47	0.096
level4	Seropositivity for streptococcus phage peptide (twist_76831)	344506	3	6724	3	7.431949258048143e-06	0.0261604613883294	41	0.084
level4	Seropositivity for clostridiales peptide (agilent_68956)	344506	17	6724	7	1.7616579431069946e-08	6.20103595973662e-05	215	0.431
level4	Seropositivity for streptococcus pneumoniae peptide (agilent_223208)	344506	26	6724	15	1.4118090432453557e-19	4.969567832223651e-16	184	0.369
level4	Seropositivity for streptococcus pneumoniae peptide (agilent_227833)	344506	13	6724	6	8.413245674813346e-08	0.0002961462477534	98	0.198
level4	Seropositivity for streptococcus pneumoniae peptide (agilent_241214)	344506	14	6724	7	3.2731344394886363e-09	1.1521433227000002e-05	99	0.2
level4	Seropositivity for streptococcus pneumoniae peptide (agilent_236127)	344506	13	6724	7	1.6649250482457642e-09	5.860536169825091e-06	113	0.228
level4	Seropositivity for streptococcus pneumoniae peptide (agilent_220184)	344506	14	6724	8	5.671565643481112e-11	1.9963911065053518e-07	119	0.24
level4	Seropositivity for streptococcus pneumoniae peptide (agilent_223641)	344506	11	6724	5	1.1844438394604451e-06	0.0041692423149007	55	0.112
level4	Seropositivity for streptococcus pneumoniae peptide (twist_48171)	344506	3	6724	3	7.431949258048143e-06	0.0261604613883294	47	0.096
level4	Seropositivity for streptococcus pyogenes peptide (agilent_220658)	344506	50	6724	17	4.53196857926481e-17	1.595252939901213e-13	178	0.357
level4	Seropositivity for streptococcus pneumoniae peptide (agilent_229757)	344506	18	6724	12	5.039438542810873e-17	1.7738823670694274e-13	174	0.349
level4	Seropositivity for streptococcus pneumoniae peptide (agilent_223825)	344506	11	6724	7	3.3137464870803254e-10	1.1664387634522748e-06	188	0.377
level4	Seropositivity for escherichia virus p1 peptide (twist_92719)	344506	3	6724	3	7.431949258048143e-06	0.0261604613883294	50	0.102
level4	Seropositivity for gallus peptide (twist_24274)	344506	7	6724	5	5.7479194753501263e-08	0.0002023267655323	147	0.295
level4	Seropositivity for oryza sativa (rice) peptide (twist_19685)	344506	3	6724	3	7.431949258048143e-06	0.0261604613883294	47	0.096
level4	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_46937)	344506	4	6724	4	1.449918606329284e-07	0.0005103713494279	165	0.331
level4	Seropositivity for staphylococcaceae peptide (agilent_4825)	344506	15	6724	8	1.1943027667167487e-10	4.2039457388429566e-07	138	0.277
level4	Seropositivity for staphylococcus aureus peptide (twist_35030)	344506	11	6724	8	3.283877430602272e-12	1.1559248555719995e-08	170	0.341
level4	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_32108)	344506	3	6724	3	7.431949258048143e-06	0.0261604613883294	41	0.084
level4	Seropositivity for lactobacillus phage LFEINF peptide (twist_88894)	344506	18	6724	6	8.368227226374787e-07	0.0029456159836839	185	0.371
level4	Seropositivity for triticum urartu (wild einkorn wheat) peptide (twist_11627)	344506	10	6724	5	6.567085183312674e-07	0.002311613984526	68	0.138
level4	Seropositivity for streptococcus pyogenes peptide (agilent_241884)	344506	49	6724	13	8.035527777541273e-12	2.8285057776945282e-08	139	0.279
level4	Seropositivity for staphylococcus aureus peptide (twist_46764)	344506	9	6724	7	3.741485634878648e-11	1.3170029434772841e-07	172	0.345
level4	Seropositivity for staphylococcus aureus peptide (twist_39975)	344506	9	6724	5	3.337687551969375e-07	0.0011748660182932	124	0.25
level4	Seropositivity for staphylococcus aureus peptide (agilent_236148)	344506	3	6724	3	7.431949258048143e-06	0.0261604613883294	43	0.088
level4	Seropositivity for staphylococcus aureus peptide (agilent_226247)	344506	15	6724	10	2.1888035972861433e-14	7.704588662447222e-11	203	0.407
level4	Seropositivity for staphylococcus aureus peptide (agilent_222381)	344506	47	6724	16	3.6942688676720796e-16	1.300382641420572e-12	166	0.333
level4	Seropositivity for staphylococcus aureus subsp. aureus MRSA252 peptide (agilent_188119)	344506	5	6724	5	2.8282718351721927e-09	9.955516859806118e-06	140	0.281
level4	Seropositivity for staphylococcus aureus peptide (agilent_236333)	344506	12	6724	6	4.607051901096687e-08	0.0001621682269186	100	0.202
level4	Seropositivity for staphylococcus aureus peptide (agilent_222322)	344506	7	6724	4	4.840980072902667e-06	0.0170402498566173	97	0.196
